DxNo,FxNo,DxSto1,FxSto1,DxSto2,FxSto2,DxSto3,FxSto3
0.702583,419,0.720314,427,0.742145,438,0.742145,438
0.70259,419,0.72032,426,0.74215,438,0.74215,438
0.702596,419,0.720327,426,0.742156,438,0.742156,438
0.702603,418,0.720334,426,0.742162,438,0.742162,438
0.702609,418,0.72034,426,0.742168,438,0.742168,438
0.702616,419,0.720347,426,0.742174,438,0.742174,438
0.702623,419,0.720353,427,0.74218,438,0.74218,438
0.702629,419,0.72036,427,0.742185,438,0.742185,438
0.702636,419,0.720366,427,0.742191,438,0.742191,438
0.702643,419,0.720373,427,0.742197,438,0.742197,438
0.702649,419,0.720379,426,0.742203,439,0.742203,439
0.702656,419,0.720386,426,0.742209,439,0.742209,439
0.702662,418,0.720392,426,0.742214,439,0.742214,439
0.702669,418,0.720399,426,0.74222,439,0.74222,439
0.702676,418,0.720406,426,0.742226,439,0.742226,439
0.702682,418,0.720412,426,0.742232,440,0.742232,440
0.702689,418,0.720419,426,0.742238,440,0.742238,440
0.702695,418,0.720425,426,0.742244,440,0.742244,440
0.702702,418,0.720432,426,0.742249,441,0.742249,441
0.702709,418,0.720438,426,0.742255,441,0.742255,441
0.702715,418,0.720445,425,0.742261,441,0.742261,441
0.702722,418,0.720451,425,0.742267,441,0.742267,441
0.702729,418,0.720458,425,0.742273,441,0.742273,441
0.702735,418,0.720465,425,0.742279,440,0.742279,440
0.702742,418,0.720471,425,0.742284,440,0.742284,440
0.702748,419,0.720478,425,0.74229,440,0.74229,440
0.702755,419,0.720484,425,0.742296,439,0.742296,439
0.702762,419,0.720491,425,0.742302,439,0.742302,439
0.702768,419,0.720497,425,0.742308,439,0.742308,439
0.702775,419,0.720504,425,0.742314,438,0.742314,438
0.702782,419,0.72051,425,0.742319,438,0.742319,438
0.702788,419,0.720517,426,0.742325,438,0.742325,438
0.702795,420,0.720524,426,0.742331,437,0.742331,437
0.702801,420,0.72053,426,0.742337,437,0.742337,437
0.702808,420,0.720537,426,0.742343,437,0.742343,437
0.702815,420,0.720543,426,0.742348,436,0.742348,436
0.702821,420,0.72055,426,0.742354,436,0.742354,436
0.702828,420,0.720556,426,0.74236,436,0.74236,436
0.702834,420,0.720563,426,0.742366,436,0.742366,436
0.702841,420,0.720569,426,0.742372,436,0.742372,436
0.702848,419,0.720576,425,0.742378,437,0.742378,437
0.702854,419,0.720583,425,0.742383,437,0.742383,437
0.702861,419,0.720589,425,0.742389,437,0.742389,437
0.702868,419,0.720596,425,0.742395,437,0.742395,437
0.702874,419,0.720602,425,0.742401,437,0.742401,437
0.702881,419,0.720609,424,0.742407,437,0.742407,437
0.702887,419,0.720615,424,0.742413,437,0.742413,437
0.702894,419,0.720622,424,0.742418,437,0.742418,437
0.702901,419,0.720628,424,0.742424,437,0.742424,437
0.702907,419,0.720635,424,0.74243,437,0.74243,437
0.702914,419,0.720642,423,0.742436,437,0.742436,437
0.702921,419,0.720648,423,0.742442,437,0.742442,437
0.702927,419,0.720655,424,0.742447,437,0.742447,437
0.702934,419,0.720661,424,0.742453,437,0.742453,437
0.70294,419,0.720668,424,0.742459,436,0.742459,436
0.702947,419,0.720674,424,0.742465,436,0.742465,436
0.702954,419,0.720681,425,0.742471,436,0.742471,436
0.70296,419,0.720687,425,0.742477,435,0.742477,435
0.702967,420,0.720694,425,0.742482,435,0.742482,435
0.702973,420,0.720701,425,0.742488,435,0.742488,435
0.70298,420,0.720707,425,0.742494,435,0.742494,435
0.702987,420,0.720714,425,0.7425,436,0.7425,436
0.702993,420,0.72072,426,0.742506,436,0.742506,436
0.703,420,0.720727,426,0.742512,436,0.742512,436
0.703007,421,0.720733,426,0.742517,436,0.742517,436
0.703013,421,0.72074,426,0.742523,437,0.742523,437
0.70302,421,0.720746,426,0.742529,437,0.742529,437
0.703026,421,0.720753,426,0.742535,437,0.742535,437
0.703033,421,0.720759,426,0.742541,437,0.742541,437
0.70304,421,0.720766,426,0.742547,437,0.742547,437
0.703046,420,0.720773,426,0.742552,437,0.742552,437
0.703053,420,0.720779,426,0.742558,438,0.742558,438
0.70306,420,0.720786,426,0.742564,438,0.742564,438
0.703066,420,0.720792,426,0.74257,438,0.74257,438
0.703073,420,0.720799,426,0.742576,438,0.742576,438
0.703079,420,0.720805,426,0.742581,438,0.742581,438
0.703086,420,0.720812,426,0.742587,437,0.742587,437
0.703093,420,0.720818,426,0.742593,437,0.742593,437
0.703099,420,0.720825,426,0.742599,437,0.742599,437
0.703106,420,0.720832,427,0.742605,436,0.742605,436
0.703112,420,0.720838,427,0.742611,436,0.742611,436
0.703119,420,0.720845,427,0.742616,436,0.742616,436
0.703126,420,0.720851,427,0.742622,436,0.742622,436
0.703132,420,0.720858,427,0.742628,436,0.742628,436
0.703139,420,0.720864,427,0.742634,436,0.742634,436
0.703146,420,0.720871,427,0.74264,436,0.74264,436
0.703152,421,0.720877,428,0.742646,436,0.742646,436
0.703159,421,0.720884,428,0.742651,436,0.742651,436
0.703165,421,0.720891,428,0.742657,436,0.742657,436
0.703172,421,0.720897,428,0.742663,437,0.742663,437
0.703179,421,0.720904,428,0.742669,437,0.742669,437
0.703185,421,0.72091,428,0.742675,437,0.742675,437
0.703192,421,0.720917,428,0.74268,437,0.74268,437
0.703199,421,0.720923,428,0.742686,437,0.742686,437
0.703205,421,0.72093,429,0.742692,437,0.742692,437
0.703212,421,0.720936,429,0.742698,437,0.742698,437
0.703218,420,0.720943,429,0.742704,437,0.742704,437
0.703225,420,0.72095,429,0.74271,437,0.74271,437
0.703232,420,0.720956,429,0.742715,437,0.742715,437
0.703238,420,0.720963,429,0.742721,437,0.742721,437
0.703245,420,0.720969,429,0.742727,437,0.742727,437
0.703252,420,0.720976,428,0.742733,438,0.742733,438
0.703258,420,0.720982,428,0.742739,438,0.742739,438
0.703265,420,0.720989,428,0.742745,438,0.742745,438
0.703271,420,0.720995,428,0.74275,438,0.74275,438
0.703278,420,0.721002,428,0.742756,437,0.742756,437
0.703285,420,0.721009,428,0.742762,437,0.742762,437
0.703291,420,0.721015,428,0.742768,437,0.742768,437
0.703298,420,0.721022,428,0.742774,437,0.742774,437
0.703304,420,0.721028,428,0.74278,436,0.74278,436
0.703311,420,0.721035,428,0.742785,436,0.742785,436
0.703318,420,0.721041,429,0.742791,436,0.742791,436
0.703324,420,0.721048,429,0.742797,436,0.742797,436
0.703331,420,0.721054,429,0.742803,436,0.742803,436
0.703338,421,0.721061,429,0.742809,436,0.742809,436
0.703344,421,0.721067,429,0.742814,436,0.742814,436
0.703351,421,0.721074,429,0.74282,436,0.74282,436
0.703357,421,0.721081,429,0.742826,436,0.742826,436
0.703364,421,0.721087,428,0.742832,436,0.742832,436
0.703371,422,0.721094,428,0.742838,437,0.742838,437
0.703377,422,0.7211,428,0.742844,437,0.742844,437
0.703384,422,0.721107,428,0.742849,437,0.742849,437
0.703391,422,0.721113,428,0.742855,437,0.742855,437
0.703397,421,0.72112,428,0.742861,437,0.742861,437
0.703404,421,0.721126,428,0.742867,437,0.742867,437
0.70341,421,0.721133,427,0.742873,438,0.742873,438
0.703417,421,0.72114,427,0.742879,438,0.742879,438
0.703424,420,0.721146,427,0.742884,438,0.742884,438
0.70343,420,0.721153,427,0.74289,438,0.74289,438
0.703437,420,0.721159,427,0.742896,438,0.742896,438
0.703443,420,0.721166,427,0.742902,438,0.742902,438
0.70345,420,0.721172,426,0.742908,438,0.742908,438
0.703457,419,0.721179,426,0.742913,438,0.742913,438
0.703463,419,0.721185,426,0.742919,438,0.742919,438
0.70347,419,0.721192,426,0.742925,438,0.742925,438
0.703477,419,0.721199,426,0.742931,439,0.742931,439
0.703483,419,0.721205,426,0.742937,439,0.742937,439
0.70349,419,0.721212,426,0.742943,439,0.742943,439
0.703496,419,0.721218,426,0.742948,439,0.742948,439
0.703503,419,0.721225,426,0.742954,439,0.742954,439
0.70351,420,0.721231,426,0.74296,439,0.74296,439
0.703516,420,0.721238,426,0.742966,439,0.742966,439
0.703523,420,0.721244,426,0.742972,439,0.742972,439
0.70353,420,0.721251,426,0.742978,439,0.742978,439
0.703536,420,0.721258,426,0.742983,439,0.742983,439
0.703543,420,0.721264,427,0.742989,439,0.742989,439
0.703549,420,0.721271,427,0.742995,439,0.742995,439
0.703556,420,0.721277,427,0.743001,439,0.743001,439
0.703563,420,0.721284,427,0.743007,438,0.743007,438
0.703569,420,0.72129,427,0.743013,438,0.743013,438
0.703576,420,0.721297,427,0.743018,438,0.743018,438
0.703582,420,0.721303,427,0.743024,437,0.743024,437
0.703589,420,0.72131,427,0.74303,437,0.74303,437
0.703596,420,0.721317,427,0.743036,437,0.743036,437
0.703602,420,0.721323,426,0.743042,436,0.743042,436
0.703609,420,0.72133,426,0.743047,436,0.743047,436
0.703616,420,0.721336,426,0.743053,436,0.743053,436
0.703622,420,0.721343,426,0.743059,436,0.743059,436
0.703629,420,0.721349,426,0.743065,437,0.743065,437
0.703635,420,0.721356,426,0.743071,437,0.743071,437
0.703642,420,0.721362,426,0.743077,437,0.743077,437
0.703649,420,0.721369,426,0.743082,437,0.743082,437
0.703655,420,0.721376,427,0.743088,437,0.743088,437
0.703662,420,0.721382,427,0.743094,437,0.743094,437
0.703669,420,0.721389,427,0.7431,437,0.7431,437
0.703675,420,0.721395,427,0.743106,437,0.743106,437
0.703682,420,0.721402,427,0.743112,437,0.743112,437
0.703688,420,0.721408,427,0.743117,436,0.743117,436
0.703695,420,0.721415,427,0.743123,436,0.743123,436
0.703702,420,0.721421,427,0.743129,436,0.743129,436
0.703708,420,0.721428,427,0.743135,436,0.743135,436
0.703715,420,0.721434,427,0.743141,436,0.743141,436
0.703721,420,0.721441,428,0.743147,436,0.743147,436
0.703728,419,0.721448,428,0.743152,436,0.743152,436
0.703735,419,0.721454,428,0.743158,436,0.743158,436
0.703741,419,0.721461,428,0.743164,437,0.743164,437
0.703748,419,0.721467,428,0.74317,437,0.74317,437
0.703755,419,0.721474,428,0.743176,437,0.743176,437
0.703761,419,0.72148,428,0.743181,437,0.743181,437
0.703768,419,0.721487,428,0.743187,438,0.743187,438
0.703774,419,0.721493,427,0.743193,438,0.743193,438
0.703781,419,0.7215,427,0.743199,438,0.743199,438
0.703788,419,0.721507,427,0.743205,439,0.743205,439
0.703794,419,0.721513,427,0.743211,439,0.743211,439
0.703801,419,0.72152,427,0.743216,439,0.743216,439
0.703808,419,0.721526,427,0.743222,440,0.743222,440
0.703814,419,0.721533,427,0.743228,440,0.743228,440
0.703821,419,0.721539,427,0.743234,440,0.743234,440
0.703827,420,0.721546,427,0.74324,440,0.74324,440
0.703834,420,0.721552,427,0.743246,441,0.743246,441
0.703841,420,0.721559,427,0.743251,441,0.743251,441
0.703847,420,0.721566,427,0.743257,441,0.743257,441
0.703854,420,0.721572,427,0.743263,441,0.743263,441
0.70386,420,0.721579,427,0.743269,441,0.743269,441
0.703867,420,0.721585,427,0.743275,441,0.743275,441
0.703874,420,0.721592,426,0.74328,440,0.74328,440
0.70388,420,0.721598,426,0.743286,440,0.743286,440
0.703887,420,0.721605,426,0.743292,440,0.743292,440
0.703894,420,0.721611,426,0.743298,440,0.743298,440
0.7039,420,0.721618,426,0.743304,439,0.743304,439
0.703907,420,0.721625,426,0.74331,439,0.74331,439
0.703913,420,0.721631,426,0.743315,440,0.743315,440
0.70392,420,0.721638,426,0.743321,440,0.743321,440
0.703927,419,0.721644,426,0.743327,440,0.743327,440
0.703933,419,0.721651,426,0.743333,440,0.743333,440
0.70394,419,0.721657,426,0.743339,440,0.743339,440
0.703947,419,0.721664,426,0.743345,440,0.743345,440
0.703953,419,0.72167,426,0.74335,440,0.74335,440
0.70396,419,0.721677,426,0.743356,440,0.743356,440
0.703966,419,0.721684,426,0.743362,440,0.743362,440
0.703973,419,0.72169,426,0.743368,440,0.743368,440
0.70398,419,0.721697,426,0.743374,439,0.743374,439
0.703986,419,0.721703,426,0.74338,439,0.74338,439
0.703993,419,0.72171,426,0.743385,439,0.743385,439
0.703999,419,0.721716,426,0.743391,439,0.743391,439
0.704006,419,0.721723,426,0.743397,439,0.743397,439
0.704013,419,0.721729,426,0.743403,439,0.743403,439
0.704019,419,0.721736,426,0.743409,439,0.743409,439
0.704026,419,0.721742,426,0.743414,439,0.743414,439
0.704033,419,0.721749,426,0.74342,439,0.74342,439
0.704039,419,0.721756,426,0.743426,439,0.743426,439
0.704046,420,0.721762,426,0.743432,439,0.743432,439
0.704052,420,0.721769,426,0.743438,439,0.743438,439
0.704059,420,0.721775,426,0.743444,439,0.743444,439
0.704066,420,0.721782,426,0.743449,439,0.743449,439
0.704072,420,0.721788,426,0.743455,439,0.743455,439
0.704079,420,0.721795,426,0.743461,439,0.743461,439
0.704086,420,0.721801,426,0.743467,439,0.743467,439
0.704092,420,0.721808,426,0.743473,439,0.743473,439
0.704099,420,0.721815,426,0.743479,439,0.743479,439
0.704105,419,0.721821,426,0.743484,439,0.743484,439
0.704112,419,0.721828,426,0.74349,439,0.74349,439
0.704119,419,0.721834,426,0.743496,439,0.743496,439
0.704125,419,0.721841,426,0.743502,439,0.743502,439
0.704132,419,0.721847,426,0.743508,439,0.743508,439
0.704138,419,0.721854,426,0.743513,439,0.743513,439
0.704145,419,0.72186,426,0.743519,439,0.743519,439
0.704152,419,0.721867,426,0.743525,439,0.743525,439
0.704158,419,0.721874,426,0.743531,439,0.743531,439
0.704165,420,0.72188,426,0.743537,439,0.743537,439
0.704172,420,0.721887,426,0.743543,439,0.743543,439
0.704178,420,0.721893,427,0.743548,440,0.743548,440
0.704185,420,0.7219,427,0.743554,440,0.743554,440
0.704191,420,0.721906,427,0.74356,440,0.74356,440
0.704198,420,0.721913,427,0.743566,440,0.743566,440
0.704205,419,0.721919,427,0.743572,440,0.743572,440
0.704211,419,0.721926,427,0.743578,440,0.743578,440
0.704218,419,0.721933,427,0.743583,440,0.743583,440
0.704225,419,0.721939,427,0.743589,440,0.743589,440
0.704231,419,0.721946,427,0.743595,440,0.743595,440
0.704238,419,0.721952,427,0.743601,440,0.743601,440
0.704244,419,0.721959,427,0.743607,440,0.743607,440
0.704251,419,0.721965,427,0.743613,439,0.743613,439
0.704258,420,0.721972,427,0.743618,439,0.743618,439
0.704264,420,0.721978,427,0.743624,439,0.743624,439
0.704271,420,0.721985,426,0.74363,439,0.74363,439
0.704277,420,0.721992,426,0.743636,439,0.743636,439
0.704284,420,0.721998,426,0.743642,439,0.743642,439
0.704291,420,0.722005,426,0.743647,439,0.743647,439
0.704297,420,0.722011,426,0.743653,439,0.743653,439
0.704304,420,0.722018,426,0.743659,439,0.743659,439
0.704311,420,0.722024,426,0.743665,439,0.743665,439
0.704317,420,0.722031,426,0.743671,439,0.743671,439
0.704324,420,0.722037,426,0.743677,439,0.743677,439
0.70433,420,0.722044,426,0.743682,440,0.743682,440
0.704337,420,0.722051,426,0.743688,440,0.743688,440
0.704344,420,0.722057,426,0.743694,440,0.743694,440
0.70435,420,0.722064,426,0.7437,440,0.7437,440
0.704357,420,0.72207,426,0.743706,440,0.743706,440
0.704364,420,0.722077,427,0.743712,441,0.743712,441
0.70437,420,0.722083,427,0.743717,441,0.743717,441
0.704377,420,0.72209,427,0.743723,441,0.743723,441
0.704383,420,0.722096,427,0.743729,441,0.743729,441
0.70439,420,0.722103,427,0.743735,441,0.743735,441
0.704397,420,0.722109,427,0.743741,440,0.743741,440
0.704403,419,0.722116,427,0.743747,440,0.743747,440
0.70441,419,0.722123,427,0.743752,440,0.743752,440
0.704416,419,0.722129,427,0.743758,440,0.743758,440
0.704423,419,0.722136,427,0.743764,440,0.743764,440
0.70443,419,0.722142,427,0.74377,439,0.74377,439
0.704436,419,0.722149,427,0.743776,439,0.743776,439
0.704443,419,0.722155,427,0.743781,439,0.743781,439
0.70445,419,0.722162,428,0.743787,439,0.743787,439
0.704456,419,0.722168,428,0.743793,439,0.743793,439
0.704463,419,0.722175,428,0.743799,439,0.743799,439
0.704469,419,0.722182,427,0.743805,439,0.743805,439
0.704476,419,0.722188,427,0.743811,439,0.743811,439
0.704483,419,0.722195,427,0.743816,439,0.743816,439
0.704489,419,0.722201,427,0.743822,439,0.743822,439
0.704496,419,0.722208,427,0.743828,438,0.743828,438
0.704503,419,0.722214,427,0.743834,438,0.743834,438
0.704509,419,0.722221,427,0.74384,438,0.74384,438
0.704516,419,0.722227,426,0.743846,439,0.743846,439
0.704522,419,0.722234,427,0.743851,439,0.743851,439
0.704529,419,0.722241,427,0.743857,439,0.743857,439
0.704536,419,0.722247,427,0.743863,439,0.743863,439
0.704542,419,0.722254,427,0.743869,440,0.743869,440
0.704549,419,0.72226,427,0.743875,440,0.743875,440
0.704556,419,0.722267,428,0.74388,440,0.74388,440
0.704562,419,0.722273,428,0.743886,441,0.743886,441
0.704569,419,0.72228,428,0.743892,441,0.743892,441
0.704575,419,0.722286,428,0.743898,441,0.743898,441
0.704582,419,0.722293,428,0.743904,441,0.743904,441
0.704589,419,0.7223,428,0.74391,441,0.74391,441
0.704595,419,0.722306,428,0.743915,441,0.743915,441
0.704602,419,0.722313,428,0.743921,441,0.743921,441
0.704608,419,0.722319,428,0.743927,441,0.743927,441
0.704615,419,0.722326,427,0.743933,441,0.743933,441
0.704622,419,0.722332,427,0.743939,441,0.743939,441
0.704628,419,0.722339,427,0.743945,441,0.743945,441
0.704635,419,0.722345,427,0.74395,441,0.74395,441
0.704642,419,0.722352,427,0.743956,441,0.743956,441
0.704648,419,0.722359,426,0.743962,441,0.743962,441
0.704655,419,0.722365,426,0.743968,441,0.743968,441
0.704661,419,0.722372,426,0.743974,441,0.743974,441
0.704668,419,0.722378,426,0.74398,441,0.74398,441
0.704675,419,0.722385,426,0.743985,441,0.743985,441
0.704681,419,0.722391,426,0.743991,441,0.743991,441
0.704688,419,0.722398,426,0.743997,441,0.743997,441
0.704695,419,0.722404,426,0.744003,441,0.744003,441
0.704701,418,0.722411,426,0.744009,441,0.744009,441
0.704708,419,0.722417,426,0.744014,441,0.744014,441
0.704714,419,0.722424,426,0.74402,441,0.74402,441
0.704721,419,0.722431,426,0.744026,441,0.744026,441
0.704728,419,0.722437,426,0.744032,441,0.744032,441
0.704734,419,0.722444,426,0.744038,440,0.744038,440
0.704741,419,0.72245,426,0.744044,440,0.744044,440
0.704747,419,0.722457,426,0.744049,440,0.744049,440
0.704754,419,0.722463,427,0.744055,440,0.744055,440
0.704761,419,0.72247,427,0.744061,440,0.744061,440
0.704767,419,0.722476,427,0.744067,440,0.744067,440
0.704774,419,0.722483,427,0.744073,440,0.744073,440
0.704781,419,0.72249,427,0.744079,440,0.744079,440
0.704787,419,0.722496,427,0.744084,441,0.744084,441
0.704794,419,0.722503,427,0.74409,441,0.74409,441
0.7048,419,0.722509,427,0.744096,441,0.744096,441
0.704807,419,0.722516,427,0.744102,442,0.744102,442
0.704814,419,0.722522,427,0.744108,442,0.744108,442
0.70482,419,0.722529,427,0.744113,442,0.744113,442
0.704827,419,0.722535,427,0.744119,442,0.744119,442
0.704834,419,0.722542,427,0.744125,443,0.744125,443
0.70484,419,0.722549,427,0.744131,443,0.744131,443
0.704847,418,0.722555,427,0.744137,443,0.744137,443
0.704853,418,0.722562,427,0.744143,443,0.744143,443
0.70486,418,0.722568,427,0.744148,443,0.744148,443
0.704867,418,0.722575,427,0.744154,443,0.744154,443
0.704873,418,0.722581,427,0.74416,443,0.74416,443
0.70488,418,0.722588,427,0.744166,443,0.744166,443
0.704886,418,0.722594,427,0.744172,442,0.744172,442
0.704893,418,0.722601,427,0.744178,442,0.744178,442
0.7049,418,0.722608,427,0.744183,441,0.744183,441
0.704906,418,0.722614,428,0.744189,441,0.744189,441
0.704913,418,0.722621,428,0.744195,441,0.744195,441
0.70492,418,0.722627,428,0.744201,440,0.744201,440
0.704926,418,0.722634,428,0.744207,440,0.744207,440
0.704933,418,0.72264,428,0.744213,440,0.744213,440
0.704939,418,0.722647,428,0.744218,440,0.744218,440
0.704946,418,0.722653,428,0.744224,440,0.744224,440
0.704953,418,0.72266,428,0.74423,440,0.74423,440
0.704959,418,0.722667,428,0.744236,440,0.744236,440
0.704966,418,0.722673,428,0.744242,439,0.744242,439
