DxNo,FxNo,DxSto1,FxSto1,DxSto2,FxSto2,DxSto3,FxSto3
0.781759,533,0.781759,531,0.781759,532,0.781759,532
0.781775,533,0.781775,531,0.781775,532,0.781775,532
0.78179,533,0.78179,531,0.78179,532,0.78179,532
0.781805,533,0.781805,531,0.781805,532,0.781805,532
0.781821,533,0.781821,531,0.781821,532,0.781821,532
0.781836,533,0.781836,532,0.781836,532,0.781836,532
0.781851,533,0.781851,532,0.781851,532,0.781851,532
0.781867,533,0.781867,532,0.781867,532,0.781867,532
0.781882,533,0.781882,532,0.781882,532,0.781882,532
0.781898,533,0.781898,532,0.781898,532,0.781898,532
0.781913,533,0.781913,531,0.781913,532,0.781913,532
0.781928,533,0.781928,531,0.781928,532,0.781928,532
0.781944,533,0.781944,531,0.781944,532,0.781944,532
0.781959,533,0.781959,531,0.781959,531,0.781959,531
0.781974,533,0.781974,531,0.781974,531,0.781974,531
0.78199,533,0.78199,531,0.78199,531,0.78199,531
0.782005,533,0.782005,531,0.782005,531,0.782005,531
0.78202,533,0.78202,531,0.78202,531,0.78202,531
0.782036,533,0.782036,532,0.782036,531,0.782036,531
0.782051,533,0.782051,532,0.782051,531,0.782051,531
0.782067,533,0.782067,532,0.782067,532,0.782067,532
0.782082,532,0.782082,532,0.782082,532,0.782082,532
0.782097,532,0.782097,532,0.782097,532,0.782097,532
0.782113,532,0.782113,532,0.782113,532,0.782113,532
0.782128,532,0.782128,532,0.782128,532,0.782128,532
0.782143,532,0.782143,532,0.782143,532,0.782143,532
0.782159,532,0.782159,532,0.782159,532,0.782159,532
0.782174,532,0.782174,532,0.782174,532,0.782174,532
0.782189,532,0.782189,532,0.782189,532,0.782189,532
0.782205,532,0.782205,533,0.782205,532,0.782205,532
0.78222,532,0.78222,533,0.78222,533,0.78222,533
0.782236,532,0.782236,533,0.782236,533,0.782236,533
0.782251,532,0.782251,533,0.782251,533,0.782251,533
0.782266,532,0.782266,533,0.782266,533,0.782266,533
0.782282,532,0.782282,533,0.782282,533,0.782282,533
0.782297,532,0.782297,533,0.782297,533,0.782297,533
0.782312,532,0.782312,533,0.782312,533,0.782312,533
0.782328,532,0.782328,533,0.782328,533,0.782328,533
0.782343,532,0.782343,533,0.782343,533,0.782343,533
0.782358,532,0.782358,533,0.782358,533,0.782358,533
0.782374,532,0.782374,533,0.782374,533,0.782374,533
0.782389,532,0.782389,533,0.782389,533,0.782389,533
0.782405,533,0.782405,533,0.782405,532,0.782405,532
0.78242,533,0.78242,532,0.78242,532,0.78242,532
0.782435,533,0.782435,532,0.782435,532,0.782435,532
0.782451,533,0.782451,532,0.782451,532,0.782451,532
0.782466,533,0.782466,532,0.782466,532,0.782466,532
0.782481,533,0.782481,532,0.782481,532,0.782481,532
0.782497,533,0.782497,532,0.782497,532,0.782497,532
0.782512,533,0.782512,532,0.782512,532,0.782512,532
0.782527,533,0.782527,532,0.782527,532,0.782527,532
0.782543,533,0.782543,532,0.782543,532,0.782543,532
0.782558,533,0.782558,532,0.782558,532,0.782558,532
0.782574,533,0.782574,532,0.782574,532,0.782574,532
0.782589,533,0.782589,532,0.782589,532,0.782589,532
0.782604,533,0.782604,532,0.782604,532,0.782604,532
0.78262,533,0.78262,532,0.78262,532,0.78262,532
0.782635,533,0.782635,532,0.782635,532,0.782635,532
0.78265,534,0.78265,532,0.78265,532,0.78265,532
0.782666,534,0.782666,532,0.782666,532,0.782666,532
0.782681,534,0.782681,532,0.782681,532,0.782681,532
0.782696,534,0.782696,532,0.782696,532,0.782696,532
0.782712,534,0.782712,532,0.782712,532,0.782712,532
0.782727,534,0.782727,532,0.782727,532,0.782727,532
0.782743,534,0.782743,532,0.782743,532,0.782743,532
0.782758,534,0.782758,532,0.782758,532,0.782758,532
0.782773,534,0.782773,531,0.782773,531,0.782773,531
0.782789,534,0.782789,531,0.782789,531,0.782789,531
0.782804,533,0.782804,531,0.782804,531,0.782804,531
0.782819,533,0.782819,531,0.782819,531,0.782819,531
0.782835,533,0.782835,531,0.782835,531,0.782835,531
0.78285,533,0.78285,531,0.78285,531,0.78285,531
0.782865,533,0.782865,531,0.782865,531,0.782865,531
0.782881,533,0.782881,531,0.782881,531,0.782881,531
0.782896,533,0.782896,531,0.782896,531,0.782896,531
0.782912,533,0.782912,531,0.782912,531,0.782912,531
0.782927,533,0.782927,531,0.782927,531,0.782927,531
0.782942,533,0.782942,531,0.782942,531,0.782942,531
0.782958,533,0.782958,531,0.782958,532,0.782958,532
0.782973,532,0.782973,532,0.782973,532,0.782973,532
0.782988,532,0.782988,532,0.782988,532,0.782988,532
0.783004,532,0.783004,532,0.783004,532,0.783004,532
0.783019,532,0.783019,532,0.783019,532,0.783019,532
0.783034,532,0.783034,532,0.783034,532,0.783034,532
0.78305,532,0.78305,532,0.78305,532,0.78305,532
0.783065,532,0.783065,532,0.783065,532,0.783065,532
0.783081,532,0.783081,533,0.783081,533,0.783081,533
0.783096,532,0.783096,533,0.783096,533,0.783096,533
0.783111,532,0.783111,533,0.783111,532,0.783111,532
0.783127,532,0.783127,533,0.783127,533,0.783127,533
0.783142,532,0.783142,533,0.783142,533,0.783142,533
0.783157,532,0.783157,533,0.783157,533,0.783157,533
0.783173,532,0.783173,533,0.783173,533,0.783173,533
0.783188,532,0.783188,533,0.783188,533,0.783188,533
0.783203,532,0.783203,533,0.783203,533,0.783203,533
0.783219,532,0.783219,533,0.783219,533,0.783219,533
0.783234,532,0.783234,533,0.783234,533,0.783234,533
0.78325,532,0.78325,533,0.78325,533,0.78325,533
0.783265,532,0.783265,533,0.783265,533,0.783265,533
0.78328,532,0.78328,533,0.78328,533,0.78328,533
0.783296,532,0.783296,533,0.783296,533,0.783296,533
0.783311,532,0.783311,533,0.783311,533,0.783311,533
0.783326,532,0.783326,533,0.783326,533,0.783326,533
0.783342,532,0.783342,533,0.783342,533,0.783342,533
0.783357,532,0.783357,533,0.783357,533,0.783357,533
0.783372,532,0.783372,533,0.783372,533,0.783372,533
0.783388,532,0.783388,533,0.783388,533,0.783388,533
0.783403,532,0.783403,533,0.783403,533,0.783403,533
0.783419,532,0.783419,533,0.783419,533,0.783419,533
0.783434,532,0.783434,533,0.783434,533,0.783434,533
0.783449,532,0.783449,533,0.783449,533,0.783449,533
0.783465,532,0.783465,533,0.783465,533,0.783465,533
0.78348,533,0.78348,533,0.78348,532,0.78348,532
0.783495,533,0.783495,532,0.783495,532,0.783495,532
0.783511,533,0.783511,532,0.783511,532,0.783511,532
0.783526,533,0.783526,532,0.783526,532,0.783526,532
0.783541,533,0.783541,532,0.783541,532,0.783541,532
0.783557,533,0.783557,532,0.783557,532,0.783557,532
0.783572,533,0.783572,532,0.783572,532,0.783572,532
0.783588,534,0.783588,532,0.783588,532,0.783588,532
0.783603,534,0.783603,532,0.783603,532,0.783603,532
0.783618,534,0.783618,532,0.783618,531,0.783618,531
0.783634,534,0.783634,532,0.783634,531,0.783634,531
0.783649,534,0.783649,531,0.783649,531,0.783649,531
0.783664,534,0.783664,531,0.783664,531,0.783664,531
0.78368,534,0.78368,531,0.78368,531,0.78368,531
0.783695,534,0.783695,531,0.783695,531,0.783695,531
0.78371,534,0.78371,531,0.78371,531,0.78371,531
0.783726,534,0.783726,531,0.783726,531,0.783726,531
0.783741,534,0.783741,531,0.783741,531,0.783741,531
0.783757,534,0.783757,531,0.783757,531,0.783757,531
0.783772,534,0.783772,531,0.783772,531,0.783772,531
0.783787,535,0.783787,531,0.783787,531,0.783787,531
0.783803,535,0.783803,531,0.783803,531,0.783803,531
0.783818,535,0.783818,531,0.783818,531,0.783818,531
0.783833,535,0.783833,532,0.783833,532,0.783833,532
0.783849,535,0.783849,532,0.783849,532,0.783849,532
0.783864,535,0.783864,532,0.783864,532,0.783864,532
0.783879,535,0.783879,532,0.783879,532,0.783879,532
0.783895,536,0.783895,532,0.783895,532,0.783895,532
0.78391,536,0.78391,532,0.78391,532,0.78391,532
0.783926,536,0.783926,532,0.783926,532,0.783926,532
0.783941,536,0.783941,532,0.783941,532,0.783941,532
0.783956,536,0.783956,532,0.783956,532,0.783956,532
0.783972,537,0.783972,532,0.783972,532,0.783972,532
0.783987,537,0.783987,532,0.783987,532,0.783987,532
0.784002,537,0.784002,532,0.784002,532,0.784002,532
0.784018,537,0.784018,532,0.784018,532,0.784018,532
0.784033,537,0.784033,532,0.784033,532,0.784033,532
0.784048,537,0.784048,532,0.784048,532,0.784048,532
0.784064,537,0.784064,532,0.784064,532,0.784064,532
0.784079,537,0.784079,532,0.784079,532,0.784079,532
0.784094,537,0.784094,532,0.784094,532,0.784094,532
0.78411,537,0.78411,532,0.78411,532,0.78411,532
0.784125,537,0.784125,532,0.784125,532,0.784125,532
0.784141,537,0.784141,532,0.784141,532,0.784141,532
0.784156,537,0.784156,532,0.784156,532,0.784156,532
0.784171,537,0.784171,532,0.784171,532,0.784171,532
0.784187,537,0.784187,532,0.784187,532,0.784187,532
0.784202,536,0.784202,532,0.784202,532,0.784202,532
0.784217,536,0.784217,532,0.784217,532,0.784217,532
0.784233,537,0.784233,532,0.784233,532,0.784233,532
0.784248,537,0.784248,532,0.784248,532,0.784248,532
0.784263,537,0.784263,532,0.784263,533,0.784263,533
0.784279,537,0.784279,532,0.784279,533,0.784279,533
0.784294,537,0.784294,533,0.784294,533,0.784294,533
0.78431,537,0.78431,533,0.78431,533,0.78431,533
0.784325,537,0.784325,533,0.784325,533,0.784325,533
0.78434,537,0.78434,533,0.78434,533,0.78434,533
0.784356,537,0.784356,533,0.784356,533,0.784356,533
0.784371,537,0.784371,533,0.784371,533,0.784371,533
0.784386,537,0.784386,533,0.784386,533,0.784386,533
0.784402,537,0.784402,534,0.784402,533,0.784402,533
0.784417,537,0.784417,534,0.784417,534,0.784417,534
0.784432,537,0.784432,534,0.784432,534,0.784432,534
0.784448,537,0.784448,534,0.784448,534,0.784448,534
0.784463,537,0.784463,534,0.784463,534,0.784463,534
0.784479,537,0.784479,534,0.784479,534,0.784479,534
0.784494,537,0.784494,534,0.784494,534,0.784494,534
0.784509,537,0.784509,534,0.784509,534,0.784509,534
0.784525,537,0.784525,535,0.784525,534,0.784525,534
0.78454,537,0.78454,535,0.78454,535,0.78454,535
0.784555,537,0.784555,535,0.784555,535,0.784555,535
0.784571,537,0.784571,535,0.784571,535,0.784571,535
0.784586,537,0.784586,535,0.784586,535,0.784586,535
0.784601,537,0.784601,535,0.784601,535,0.784601,535
0.784617,537,0.784617,535,0.784617,535,0.784617,535
0.784632,537,0.784632,535,0.784632,535,0.784632,535
0.784648,537,0.784648,535,0.784648,536,0.784648,536
0.784663,537,0.784663,536,0.784663,536,0.784663,536
0.784678,537,0.784678,536,0.784678,536,0.784678,536
0.784694,537,0.784694,536,0.784694,536,0.784694,536
0.784709,537,0.784709,536,0.784709,536,0.784709,536
0.784724,537,0.784724,536,0.784724,537,0.784724,537
0.78474,537,0.78474,536,0.78474,537,0.78474,537
0.784755,537,0.784755,537,0.784755,537,0.784755,537
0.78477,536,0.78477,537,0.78477,537,0.78477,537
0.784786,536,0.784786,537,0.784786,537,0.784786,537
0.784801,536,0.784801,537,0.784801,537,0.784801,537
0.784817,536,0.784817,537,0.784817,537,0.784817,537
0.784832,536,0.784832,537,0.784832,537,0.784832,537
0.784847,536,0.784847,537,0.784847,537,0.784847,537
0.784863,536,0.784863,537,0.784863,536,0.784863,536
0.784878,536,0.784878,536,0.784878,536,0.784878,536
0.784893,536,0.784893,536,0.784893,536,0.784893,536
0.784909,536,0.784909,536,0.784909,536,0.784909,536
0.784924,536,0.784924,536,0.784924,536,0.784924,536
0.784939,536,0.784939,536,0.784939,536,0.784939,536
0.784955,536,0.784955,536,0.784955,536,0.784955,536
0.78497,536,0.78497,536,0.78497,536,0.78497,536
0.784986,536,0.784986,536,0.784986,536,0.784986,536
0.785001,536,0.785001,536,0.785001,536,0.785001,536
0.785016,536,0.785016,536,0.785016,536,0.785016,536
0.785032,536,0.785032,536,0.785032,536,0.785032,536
0.785047,536,0.785047,536,0.785047,536,0.785047,536
0.785062,536,0.785062,536,0.785062,536,0.785062,536
0.785078,536,0.785078,536,0.785078,536,0.785078,536
0.785093,536,0.785093,536,0.785093,536,0.785093,536
0.785108,536,0.785108,536,0.785108,536,0.785108,536
0.785124,536,0.785124,536,0.785124,536,0.785124,536
0.785139,537,0.785139,536,0.785139,536,0.785139,536
0.785155,537,0.785155,536,0.785155,536,0.785155,536
0.78517,537,0.78517,536,0.78517,536,0.78517,536
0.785185,537,0.785185,536,0.785185,536,0.785185,536
0.785201,537,0.785201,536,0.785201,536,0.785201,536
0.785216,537,0.785216,536,0.785216,536,0.785216,536
0.785231,537,0.785231,536,0.785231,536,0.785231,536
0.785247,537,0.785247,536,0.785247,536,0.785247,536
0.785262,537,0.785262,536,0.785262,536,0.785262,536
0.785277,537,0.785277,536,0.785277,536,0.785277,536
0.785293,537,0.785293,536,0.785293,536,0.785293,536
0.785308,537,0.785308,536,0.785308,536,0.785308,536
0.785324,537,0.785324,536,0.785324,536,0.785324,536
0.785339,538,0.785339,536,0.785339,536,0.785339,536
0.785354,538,0.785354,536,0.785354,536,0.785354,536
0.78537,538,0.78537,536,0.78537,536,0.78537,536
0.785385,538,0.785385,536,0.785385,536,0.785385,536
0.7854,538,0.7854,536,0.7854,536,0.7854,536
0.785416,538,0.785416,536,0.785416,536,0.785416,536
0.785431,538,0.785431,536,0.785431,536,0.785431,536
0.785446,538,0.785446,536,0.785446,536,0.785446,536
0.785462,538,0.785462,536,0.785462,536,0.785462,536
0.785477,538,0.785477,536,0.785477,536,0.785477,536
0.785493,538,0.785493,536,0.785493,535,0.785493,535
0.785508,538,0.785508,536,0.785508,535,0.785508,535
0.785523,538,0.785523,535,0.785523,535,0.785523,535
0.785539,538,0.785539,535,0.785539,535,0.785539,535
0.785554,538,0.785554,535,0.785554,535,0.785554,535
0.785569,538,0.785569,535,0.785569,535,0.785569,535
0.785585,538,0.785585,535,0.785585,535,0.785585,535
0.7856,538,0.7856,535,0.7856,535,0.7856,535
0.785615,538,0.785615,535,0.785615,535,0.785615,535
0.785631,537,0.785631,535,0.785631,535,0.785631,535
0.785646,537,0.785646,535,0.785646,535,0.785646,535
0.785662,537,0.785662,535,0.785662,535,0.785662,535
0.785677,537,0.785677,535,0.785677,535,0.785677,535
0.785692,537,0.785692,535,0.785692,535,0.785692,535
0.785708,537,0.785708,535,0.785708,535,0.785708,535
0.785723,537,0.785723,535,0.785723,535,0.785723,535
0.785738,537,0.785738,536,0.785738,536,0.785738,536
0.785754,537,0.785754,536,0.785754,536,0.785754,536
0.785769,536,0.785769,536,0.785769,536,0.785769,536
0.785784,536,0.785784,536,0.785784,536,0.785784,536
0.7858,536,0.7858,536,0.7858,536,0.7858,536
0.785815,536,0.785815,536,0.785815,536,0.785815,536
0.785831,536,0.785831,537,0.785831,537,0.785831,537
0.785846,536,0.785846,537,0.785846,537,0.785846,537
0.785861,536,0.785861,537,0.785861,537,0.785861,537
0.785877,536,0.785877,537,0.785877,537,0.785877,537
0.785892,536,0.785892,537,0.785892,537,0.785892,537
0.785907,536,0.785907,537,0.785907,537,0.785907,537
0.785923,536,0.785923,537,0.785923,537,0.785923,537
0.785938,536,0.785938,537,0.785938,538,0.785938,538
0.785953,536,0.785953,537,0.785953,538,0.785953,538
0.785969,536,0.785969,538,0.785969,538,0.785969,538
0.785984,537,0.785984,538,0.785984,538,0.785984,538
0.786,537,0.786,538,0.786,538,0.786,538
0.786015,537,0.786015,538,0.786015,537,0.786015,537
0.78603,537,0.78603,538,0.78603,537,0.78603,537
0.786046,537,0.786046,538,0.786046,537,0.786046,537
0.786061,537,0.786061,538,0.786061,537,0.786061,537
0.786076,537,0.786076,537,0.786076,537,0.786076,537
0.786092,537,0.786092,537,0.786092,537,0.786092,537
0.786107,538,0.786107,537,0.786107,537,0.786107,537
0.786122,538,0.786122,537,0.786122,537,0.786122,537
0.786138,537,0.786138,537,0.786138,537,0.786138,537
0.786153,537,0.786153,537,0.786153,537,0.786153,537
0.786169,537,0.786169,537,0.786169,537,0.786169,537
0.786184,537,0.786184,537,0.786184,537,0.786184,537
0.786199,537,0.786199,537,0.786199,537,0.786199,537
0.786215,537,0.786215,536,0.786215,536,0.786215,536
0.78623,537,0.78623,536,0.78623,536,0.78623,536
0.786245,537,0.786245,536,0.786245,536,0.786245,536
0.786261,537,0.786261,536,0.786261,536,0.786261,536
0.786276,536,0.786276,536,0.786276,536,0.786276,536
0.786291,536,0.786291,536,0.786291,536,0.786291,536
0.786307,536,0.786307,536,0.786307,536,0.786307,536
0.786322,536,0.786322,536,0.786322,536,0.786322,536
0.786338,536,0.786338,536,0.786338,536,0.786338,536
0.786353,536,0.786353,536,0.786353,536,0.786353,536
0.786368,536,0.786368,536,0.786368,536,0.786368,536
0.786384,536,0.786384,536,0.786384,536,0.786384,536
0.786399,537,0.786399,536,0.786399,536,0.786399,536
0.786414,537,0.786414,536,0.786414,536,0.786414,536
0.78643,537,0.78643,536,0.78643,536,0.78643,536
0.786445,537,0.786445,536,0.786445,536,0.786445,536
0.78646,537,0.78646,536,0.78646,536,0.78646,536
0.786476,537,0.786476,536,0.786476,536,0.786476,536
0.786491,537,0.786491,536,0.786491,536,0.786491,536
0.786507,536,0.786507,536,0.786507,536,0.786507,536
0.786522,536,0.786522,536,0.786522,536,0.786522,536
0.786537,536,0.786537,536,0.786537,536,0.786537,536
0.786553,536,0.786553,536,0.786553,536,0.786553,536
0.786568,536,0.786568,536,0.786568,536,0.786568,536
0.786583,535,0.786583,536,0.786583,536,0.786583,536
0.786599,535,0.786599,536,0.786599,536,0.786599,536
0.786614,535,0.786614,536,0.786614,536,0.786614,536
0.786629,535,0.786629,536,0.786629,536,0.786629,536
0.786645,535,0.786645,536,0.786645,536,0.786645,536
0.78666,535,0.78666,536,0.78666,536,0.78666,536
0.786676,535,0.786676,536,0.786676,536,0.786676,536
0.786691,535,0.786691,536,0.786691,536,0.786691,536
0.786706,534,0.786706,536,0.786706,536,0.786706,536
0.786722,534,0.786722,536,0.786722,536,0.786722,536
0.786737,534,0.786737,536,0.786737,537,0.786737,537
0.786752,534,0.786752,537,0.786752,537,0.786752,537
0.786768,534,0.786768,537,0.786768,537,0.786768,537
0.786783,534,0.786783,537,0.786783,537,0.786783,537
0.786798,534,0.786798,537,0.786798,537,0.786798,537
0.786814,534,0.786814,537,0.786814,537,0.786814,537
0.786829,534,0.786829,537,0.786829,537,0.786829,537
0.786845,534,0.786845,537,0.786845,537,0.786845,537
0.78686,533,0.78686,537,0.78686,537,0.78686,537
0.786875,533,0.786875,537,0.786875,537,0.786875,537
0.786891,533,0.786891,537,0.786891,537,0.786891,537
0.786906,533,0.786906,537,0.786906,537,0.786906,537
0.786921,533,0.786921,537,0.786921,537,0.786921,537
0.786937,533,0.786937,537,0.786937,537,0.786937,537
0.786952,533,0.786952,537,0.786952,537,0.786952,537
0.786967,533,0.786967,537,0.786967,537,0.786967,537
0.786983,533,0.786983,537,0.786983,537,0.786983,537
0.786998,533,0.786998,536,0.786998,536,0.786998,536
0.787014,533,0.787014,536,0.787014,536,0.787014,536
0.787029,534,0.787029,536,0.787029,536,0.787029,536
0.787044,534,0.787044,536,0.787044,536,0.787044,536
0.78706,534,0.78706,536,0.78706,535,0.78706,535
0.787075,534,0.787075,535,0.787075,535,0.787075,535
0.78709,534,0.78709,535,0.78709,535,0.78709,535
0.787106,535,0.787106,535,0.787106,535,0.787106,535
0.787121,535,0.787121,535,0.787121,535,0.787121,535
0.787136,535,0.787136,535,0.787136,535,0.787136,535
0.787152,535,0.787152,535,0.787152,534,0.787152,534
0.787167,536,0.787167,534,0.787167,534,0.787167,534
0.787183,536,0.787183,534,0.787183,534,0.787183,534
0.787198,536,0.787198,534,0.787198,534,0.787198,534
0.787213,536,0.787213,534,0.787213,534,0.787213,534
0.787229,536,0.787229,534,0.787229,534,0.787229,534
0.787244,536,0.787244,534,0.787244,534,0.787244,534
0.787259,536,0.787259,534,0.787259,534,0.787259,534
0.787275,536,0.787275,534,0.787275,534,0.787275,534
0.78729,536,0.78729,534,0.78729,534,0.78729,534
0.787305,536,0.787305,534,0.787305,534,0.787305,534
0.787321,535,0.787321,533,0.787321,534,0.787321,534
0.787336,535,0.787336,533,0.787336,533,0.787336,533
0.787352,535,0.787352,533,0.787352,533,0.787352,533
0.787367,535,0.787367,533,0.787367,533,0.787367,533
