Dx1.5,Fx1.5,Dx1,Fx1,Dx0.5625,Fx0.5625
,,,,0.927023,556
,,,,0.927029,556
,,,,0.927036,556
,,,,0.927043,555
,,,,0.927049,555
,,,,0.927056,555
,,,,0.927062,555
,,,,0.927069,555
,,,,0.927076,556
,,,,0.927082,556
,,,,0.927089,556
,,,,0.927095,556
,,,,0.927102,555
,,,,0.927109,555
,,,,0.927115,555
,,,,0.927122,555
,,,,0.927129,555
,,,,0.927135,555
,,,,0.927142,555
,,,,0.927148,555
,,,,0.927155,555
,,,,0.927162,555
,,,,0.927168,554
,,,,0.927175,554
,,,,0.927182,554
,,,,0.927188,554
,,,,0.927195,555
,,,,0.927201,555
,,,,0.927208,555
,,,,0.927215,556
,,,,0.927221,556
,,,,0.927228,556
,,,,0.927234,556
,,,,0.927241,556
,,,,0.927248,556
,,,,0.927254,555
,,,,0.927261,555
,,,,0.927268,555
,,,,0.927274,555
,,,,0.927281,555
,,,,0.927287,555
,,,,0.927294,555
,,,,0.927301,555
,,,,0.927307,555
,,,,0.927314,555
,,,,0.927321,555
,,,,0.927327,555
,,,,0.927334,555
,,,,0.92734,555
,,,,0.927347,555
,,,,0.927354,555
,,,,0.92736,555
,,,,0.927367,555
,,,,0.927373,555
,,,,0.92738,555
,,,,0.927387,555
,,,,0.927393,555
,,,,0.9274,555
,,,,0.927407,555
,,,,0.927413,556
,,,,0.92742,556
,,,,0.927426,557
,,,,0.927433,557
,,,,0.92744,557
,,,,0.927446,558
,,,,0.927453,558
,,,,0.92746,558
,,,,0.927466,558
,,,,0.927473,558
,,,,0.927479,558
,,,,0.927486,558
,,,,0.927493,558
,,,,0.927499,558
,,,,0.927506,558
,,,,0.927512,557
,,,,0.927519,557
,,,,0.927526,557
,,,,0.927532,556
,,,,0.927539,556
,,,,0.927546,555
,,,,0.927552,555
,,,,0.927559,555
,,,,0.927565,554
,,,,0.927572,554
,,,,0.927579,554
,,,,0.927585,554
,,,,0.927592,554
,,,,0.927599,554
,,,,0.927605,554
,,,,0.927612,554
,,,,0.927618,554
,,,,0.927625,554
,,,,0.927632,554
,,,,0.927638,555
,,,,0.927645,555
,,,,0.927652,555
,,,,0.927658,556
,,,,0.927665,556
,,,,0.927671,556
,,,,0.927678,556
,,,,0.927685,556
,,,,0.927691,556
,,,,0.927698,556
,,,,0.927704,556
,,,,0.927711,556
,,,,0.927718,556
,,,,0.927724,556
,,,,0.927731,555
,,,,0.927738,555
,,,,0.927744,555
,,,,0.927751,555
,,,,0.927757,555
,,,,0.927764,555
,,,,0.927771,554
,,,,0.927777,554
,,,,0.927784,554
,,,,0.927791,554
,,,,0.927797,554
,,,,0.927804,554
,,,,0.92781,554
,,,,0.927817,554
,,,,0.927824,554
,,,,0.92783,554
,,,,0.927837,555
,,,,0.927843,555
,,,,0.92785,555
,,,,0.927857,555
,,,,0.927863,555
,,,,0.92787,555
,,,,0.927877,555
,,,,0.927883,555
,,,,0.92789,555
,,,,0.927896,555
,,,,0.927903,554
,,,,0.92791,554
,,,,0.927916,554
,,,,0.927923,554
,,,,0.92793,554
,,,,0.927936,554
,,,,0.927943,555
,,,,0.927949,555
,,,,0.927956,555
,,,,0.927963,554
,,,,0.927969,554
,,,,0.927976,554
,,,,0.927982,554
,,,,0.927989,554
,,,,0.927996,554
,,,,0.928002,554
,,,,0.928009,554
,,,,0.928016,554
,,,,0.928022,555
,,,,0.928029,555
,,,,0.928035,555
,,,,0.928042,555
,,,,0.928049,554
,,,,0.928055,554
,,,,0.928062,554
,,,,0.928069,554
,,,,0.928075,554
,,,,0.928082,554
,,,,0.928088,554
,,,,0.928095,554
,,,,0.928102,554
,,,,0.928108,554
,,,,0.928115,554
,,,,0.928121,554
,,,,0.928128,554
,,,,0.928135,554
,,,,0.928141,554
,,,,0.928148,555
,,,,0.928155,555
,,,,0.928161,555
,,,,0.928168,555
,,,,0.928174,555
,,,,0.928181,555
,,,,0.928188,555
,,,,0.928194,556
,,,,0.928201,556
,,,,0.928208,556
,,,,0.928214,556
,,,,0.928221,556
,,,,0.928227,556
,,,,0.928234,556
,,,,0.928241,555
,,,,0.928247,555
,,,,0.928254,555
,,,,0.92826,555
,,,,0.928267,555
,,,,0.928274,555
,,,,0.92828,555
,,,,0.928287,555
,,,,0.928294,554
,,,,0.9283,554
,,,,0.928307,554
,,,,0.928313,554
,,,,0.92832,554
,,,,0.928327,554
,,,,0.928333,554
,,,,0.92834,554
,,,,0.928347,554
,,,,0.928353,555
,,,,0.92836,555
,,,,0.928366,555
,,,,0.928373,555
,,,,0.92838,555
,,,,0.928386,555
,,,,0.928393,555
,,,,0.928399,555
,,,,0.928406,555
,,,,0.928413,555
,,,,0.928419,555
,,,,0.928426,555
,,,,0.928433,555
,,,,0.928439,555
,,,,0.928446,555
,,,,0.928452,555
,,,,0.928459,555
,,,,0.928466,555
,,,,0.928472,555
,,,,0.928479,555
,,,,0.928486,555
,,,,0.928492,554
,,,,0.928499,554
,,,,0.928505,554
,,,,0.928512,554
,,,,0.928519,554
,,,,0.928525,554
,,,,0.928532,553
,,,,0.928538,553
,,,,0.928545,553
,,,,0.928552,553
,,,,0.928558,553
,,,,0.928565,553
,,,,0.928572,553
,,,,0.928578,553
,,,,0.928585,554
,,,,0.928591,554
,,,,0.928598,554
,,,,0.928605,554
,,,,0.928611,554
,,,,0.928618,554
,,,,0.928625,554
,,,,0.928631,555
,,,,0.928638,555
,,,,0.928644,555
,,,,0.928651,555
,,,,0.928658,555
,,,,0.928664,555
,,,,0.928671,555
,,,,0.928677,556
,,,,0.928684,556
,,,,0.928691,556
,,,,0.928697,556
,,,,0.928704,556
,,,,0.928711,556
,,,,0.928717,556
,,,,0.928724,556
,,,,0.92873,556
,,,,0.928737,556
,,,,0.928744,556
,,,,0.92875,556
,,,,0.928757,556
,,,,0.928764,556
,,,,0.92877,557
,,,,0.928777,557
,,,,0.928783,557
,,,,0.92879,557
,,,,0.928797,556
,,,,0.928803,556
,,,,0.92881,556
,,,,0.928816,556
,,,,0.928823,556
,,,,0.92883,556
,,,,0.928836,556
,,,,0.928843,556
,,,,0.92885,556
,,,,0.928856,556
,,,,0.928863,556
,,,,0.928869,556
,,,,0.928876,556
,,,,0.928883,556
,,,,0.928889,556
,,,,0.928896,556
,,,,0.928903,556
,,,,0.928909,556
,,,,0.928916,556
,,,,0.928922,555
,,,,0.928929,555
,,,,0.928936,555
,,,,0.928942,555
,,,,0.928949,555
,,,,0.928956,555
,,,,0.928962,555
,,,,0.928969,555
,,,,0.928975,555
,,,,0.928982,555
,,,,0.928989,555
,,,,0.928995,555
,,,,0.929002,555
,,,,0.929008,555
,,,,0.929015,555
,,,,0.929022,555
,,,,0.929028,555
,,,,0.929035,555
,,,,0.929042,555
,,,,0.929048,555
,,,,0.929055,555
,,,,0.929061,555
,,,,0.929068,555
,,,,0.929075,555
,,,,0.929081,555
,,,,0.929088,555
,,,,0.929095,555
,,,,0.929101,555
,,,,0.929108,555
,,,,0.929114,555
,,,,0.929121,555
,,,,0.929128,555
,,,,0.929134,555
,,,,0.929141,555
,,,,0.929147,555
,,,,0.929154,555
,,,,0.929161,555
,,,,0.929167,555
,,,,0.929174,555
,,,,0.929181,554
,,,,0.929187,555
,,,,0.929194,555
,,,,0.9292,555
,,,,0.929207,555
,,,,0.929214,555
,,,,0.92922,555
,,,,0.929227,555
,,,,0.929234,555
,,,,0.92924,555
,,,,0.929247,554
,,,,0.929253,555
,,,,0.92926,555
,,,,0.929267,555
,,,,0.929273,555
,,,,0.92928,555
,,,,0.929286,555
,,,,0.929293,555
,,,,0.9293,555
,,,,0.929306,555
,,,,0.929313,555
,,,,0.92932,555
,,,,0.929326,555
,,,,0.929333,555
,,,,0.929339,555
,,,,0.929346,555
,,,,0.929353,555
,,,,0.929359,555
,,,,0.929366,555
,,,,0.929373,555
,,,,0.929379,555
,,,,0.929386,555
,,,,0.929392,555
,,,,0.929399,555
,,,,0.929406,554
,,,,0.929412,554
,,,,0.929419,554
,,,,0.929425,554
,,,,0.929432,554
,,,,0.929439,554
,,,,0.929445,554
,,,,0.929452,553
,,,,0.929459,553
,,,,0.929465,553
,,,,0.929472,553
,,,,0.929478,553
,,,,0.929485,553
,,,,0.929492,553
,,,,0.929498,554
,,,,0.929505,554
,,,,0.929512,554
,,,,0.929518,554
,,,,0.929525,554
,,,,0.929531,553
,,,,0.929538,553
,,,,0.929545,553
,,,,0.929551,553
,,,,0.929558,553
,,,,0.929564,553
,,,,0.929571,553
,,,,0.929578,553
,,,,0.929584,553
,,,,0.929591,554
,,,,0.929598,554
,,,,0.929604,554
,,,,0.929611,554
,,,,0.929617,554
,,,,0.929624,554
,,,,0.929631,554
,,,,0.929637,555
,,,,0.929644,555
,,,,0.929651,555
,,,,0.929657,555
,,,,0.929664,555
,,,,0.92967,555
,,,,0.929677,555
,,,,0.929684,555
,,,,0.92969,555
,,,,0.929697,555
,,,,0.929703,555
,,,,0.92971,555
,,,,0.929717,555
,,,,0.929723,555
,,,,0.92973,555
,,,,0.929737,555
,,,,0.929743,555
,,,,0.92975,555
,,,,0.929756,555
,,,,0.929763,555
,,,,0.92977,555
,,,,0.929776,555
,,,,0.929783,555
,,,,0.92979,555
,,,,0.929796,555
,,,,0.929803,555
,,,,0.929809,555
,,,,0.929816,555
,,,,0.929823,554
,,,,0.929829,554
,,,,0.929836,554
,,,,0.929842,554
,,,,0.929849,554
,,,,0.929856,554
,,,,0.929862,553
,,,,0.929869,553
,,,,0.929876,553
,,,,0.929882,553
,,,,0.929889,552
,,,,0.929895,552
,,,,0.929902,552
,,,,0.929909,552
,,,,0.929915,552
,,,,0.929922,552
,,,,0.929929,552
,,,,0.929935,553
,,,,0.929942,553
,,,,0.929948,553
,,,,0.929955,553
,,,,0.929962,553
,,,,0.929968,553
,,,,0.929975,553
,,,,0.929981,553
,,,,0.929988,553
,,,,0.929995,553
,,,,0.930001,553
,,,,0.930008,553
,,,,0.930015,553
,,,,0.930021,553
,,,,0.930028,554
,,,,0.930034,554
,,,,0.930041,554
,,,,0.930048,554
,,,,0.930054,554
,,,,0.930061,554
,,,,0.930068,554
,,,,0.930074,554
,,,,0.930081,554
,,,,0.930087,554
,,,,0.930094,553
,,,,0.930101,553
,,,,0.930107,553
,,,,0.930114,553
,,,,0.93012,553
,,,,0.930127,553
,,,,0.930134,553
,,,,0.93014,553
,,,,0.930147,553
,,,,0.930154,553
,,,,0.93016,552
,,,,0.930167,552
,,,,0.930173,552
,,,,0.93018,552
,,,,0.930187,552
,,,,0.930193,552
,,,,0.9302,553
,,,,0.930207,553
,,,,0.930213,553
,,,,0.93022,553
,,,,0.930226,553
,,,,0.930233,553
,,,,0.93024,553
,,,,0.930246,553
,,,,0.930253,553
,,,,0.930259,553
,,,,0.930266,553
,,,,0.930273,553
,,,,0.930279,553
,,,,0.930286,553
,,,,0.930293,553
,,,,0.930299,553
,,,,0.930306,553
,,,,0.930312,553
,,,,0.930319,554
,,,,0.930326,554
,,,,0.930332,554
,,,,0.930339,554
,,,,0.930346,554
,,,,0.930352,554
,,,,0.930359,554
,,,,0.930365,553
,,,,0.930372,554
,,,,0.930379,554
,,,,0.930385,554
,,,,0.930392,554
,,,,0.930399,555
,,,,0.930405,555
,,,,0.930412,555
,,,,0.930418,555
,,,,0.930425,555
,,,,0.930432,554
,,,,0.930438,554
,,,,0.930445,554
,,,,0.930451,554
,,,,0.930458,554
,,,,0.930465,554
,,,,0.930471,554
,,,,0.930478,554
,,,,0.930485,554
,,,,0.930491,554
,,,,0.930498,553
,,,,0.930504,553
,,,,0.930511,553
,,,,0.930518,553
,,,,0.930524,554
,,,,0.930531,554
,,,,0.930538,554
,,,,0.930544,554
,,,,0.930551,554
,,,,0.930557,555
,,,,0.930564,555
,,,,0.930571,555
,,,,0.930577,555
,,,,0.930584,555
,,,,0.93059,555
,,,,0.930597,555
,,,,0.930604,555
,,,,0.93061,555
,,,,0.930617,554
,,,,0.930624,554
,,,,0.93063,555
,,,,0.930637,555
,,,,0.930643,555
,,,,0.93065,555
,,,,0.930657,555
,,,,0.930663,555
,,,,0.93067,555
,,,,0.930677,555
,,,,0.930683,555
,,,,0.93069,555
,,,,0.930696,555
,,,,0.930703,555
,,,,0.93071,555
,,,,0.930716,555
,,,,0.930723,555
,,,,0.930729,555
,,,,0.930736,555
,,,,0.930743,555
,,,,0.930749,555
,,,,0.930756,555
,,,,0.930763,555
,,,,0.930769,555
,,,,0.930776,555
,,,,0.930782,555
,,,,0.930789,555
,,,,0.930796,555
,,,,0.930802,556
,,,,0.930809,556
,,,,0.930816,556
,,,,0.930822,556
,,,,0.930829,556
,,,,0.930835,556
,,,,0.930842,555
,,,,0.930849,555
,,,,0.930855,555
,,,,0.930862,555
,,,,0.930868,555
,,,,0.930875,555
,,,,0.930882,555
,,,,0.930888,555
,,,,0.930895,555
,,,,0.930902,555
,,,,0.930908,555
,,,,0.930915,555
,,,,0.930921,556
,,,,0.930928,556
,,,,0.930935,556
,,,,0.930941,556
,,,,0.930948,557
,,,,0.930955,557
,,,,0.930961,556
,,,,0.930968,556
,,,,0.930974,556
,,,,0.930981,556
,,,,0.930988,556
,,,,0.930994,556
,,,,0.931001,557
,,,,0.931007,557
,,,,0.931014,557
,,,,0.931021,557
,,,,0.931027,557
,,,,0.931034,557
,,,,0.931041,557
,,,,0.931047,557
,,,,0.931054,557
,,,,0.93106,557
,,,,0.931067,557
,,,,0.931074,557
,,,,0.93108,557
,,,,0.931087,557
,,,,0.931094,558
,,,,0.9311,558
,,,,0.931107,558
,,,,0.931113,558
,,,,0.93112,558
,,,,0.931127,558
,,,,0.931133,557
,,,,0.93114,557
,,,,0.931146,557
,,,,0.931153,557
,,,,0.93116,557
,,,,0.931166,558
,,,,0.931173,558
,,,,0.93118,558
,,,,0.931186,558
,,,,0.931193,558
,,,,0.931199,558
,,,,0.931206,558
,,,,0.931213,558
,,,,0.931219,557
,,,,0.931226,557
,,,,0.931233,557
,,,,0.931239,557
,,,,0.931246,557
,,,,0.931252,557
,,,,0.931259,557
,,,,0.931266,557
,,,,0.931272,557
,,,,0.931279,557
,,,,0.931285,557
,,,,0.931292,557
,,,,0.931299,557
,,,,0.931305,557
,,,,0.931312,557
,,,,0.931319,557
,,,,0.931325,557
,,,,0.931332,557
,,,,0.931338,557
,,,,0.931345,558
,,,,0.931352,558
,,,,0.931358,558
,,,,0.931365,558
,,,,0.931372,558
,,,,0.931378,559
,,,,0.931385,559
,,,,0.931391,559
,,,,0.931398,559
,,,,0.931405,559
,,,,0.931411,559
,,,,0.931418,559
,,,,0.931424,559
,,,,0.931431,559
,,,,0.931438,558
,,,,0.931444,558
,,,,0.931451,558
,,,,0.931458,558
,,,,0.931464,558
,,,,0.931471,557
,,,,0.931477,557
,,,,0.931484,557
,,,,0.931491,557
,,,,0.931497,556
,,,,0.931504,556
,,,,0.931511,556
,,,,0.931517,556
,,,,0.931524,556
,,,,0.93153,556
,,,,0.931537,556
,,,,0.931544,556
,,,,0.93155,556
,,,,0.931557,556
,,,,0.931563,556
,,,,0.93157,556
,,,,0.931577,556
,,,,0.931583,556
,,,,0.93159,556
,,,,0.931597,556
,,,,0.931603,556
,,,,0.93161,556
,,,,0.931616,555
,,,,0.931623,556
,,,,0.93163,556
,,,,0.931636,556
,,,,0.931643,556
,,,,0.93165,556
,,,,0.931656,557
,,,,0.931663,557
,,,,0.931669,557
,,,,0.931676,557
,,,,0.931683,558
,,,,0.931689,558
,,,,0.931696,557
,,,,0.931702,557
,,,,0.931709,557
,,,,0.931716,557
,,,,0.931722,556
,,,,0.931729,556
,,,,0.931736,556
,,,,0.931742,556
,,,,0.931749,556
,,,,0.931755,556
,,,,0.931762,557
,,,,0.931769,557
,,,,0.931775,557
,,,,0.931782,557
,,,,0.931789,556
,,,,0.931795,556
,,,,0.931802,556
,,,,0.931808,556
,,,,0.931815,556
,,,,0.931822,556
,,,,0.931828,556
,,,,0.931835,557
,,,,0.931842,557
,,,,0.931848,557
,,,,0.931855,557
,,,,0.931861,557
,,,,0.931868,557
,,,,0.931875,557
,,,,0.931881,557
,,,,0.931888,557
,,,,0.931894,557
,,,,0.931901,557
,,,,0.931908,557
,,,,0.931914,557
,,,,0.931921,557
,,,,0.931928,557
,,,,0.931934,557
,,,,0.931941,557
,,,,0.931947,557
,,,,0.931954,557
,,,,0.931961,557
,,,,0.931967,557
,,,,0.931974,557
,,,,0.931981,557
,,,,0.931987,557
,,,,0.931994,557
,,,,0.932,557
,,,,0.932007,556
,,,,0.932014,556
,,,,0.93202,556
,,,,0.932027,556
,,,,0.932033,556
,,,,0.93204,556
,,,,0.932047,556
,,,,0.932053,557
,,,,0.93206,557
,,,,0.932067,557
,,,,0.932073,557
,,,,0.93208,557
,,,,0.932086,557
,,,,0.932093,557
,,,,0.9321,557
,,,,0.932106,558
,,,,0.932113,558
,,,,0.93212,558
,,,,0.932126,557
,,,,0.932133,557
,,,,0.932139,557
,,,,0.932146,557
,,,,0.932153,557
,,,,0.932159,556
,,,,0.932166,556
,,,,0.932172,556
,,,,0.932179,556
,,,,0.932186,556
,,,,0.932192,556
,,,,0.932199,557
,,,,0.932206,557
,,,,0.932212,557
,,,,0.932219,557
,,,,0.932225,557
,,,,0.932232,557
,,,,0.932239,557
,,,,0.932245,557
,,,,0.932252,558
,,,,0.932259,558
,,,,0.932265,558
,,,,0.932272,558
,,,,0.932278,558
,,,,0.932285,558
,,,,0.932292,558
,,,,0.932298,558
,,,,0.932305,558
,,,,0.932311,558
,,,,0.932318,558
,,,,0.932325,558
,,,,0.932331,557
,,,,0.932338,557
,,,,0.932345,557
,,,,0.932351,557
,,,,0.932358,556
,,,,0.932364,556
,,,,0.932371,557
,,,,0.932378,557
,,,,0.932384,557
,,,,0.932391,557
,,,,0.932398,557
,,,,0.932404,557
,,,,0.932411,557
,,,,0.932417,557
,,,,0.932424,558
,,,,0.932431,558
,,,,0.932437,558
,,,,0.932444,558
,,,,0.93245,558
,,,,0.932457,558
,,,,0.932464,558
,,,,0.93247,558
,,,,0.932477,558
,,,,0.932484,558
,,,,0.93249,558
,,,,0.932497,558
,,,,0.932503,558
,,,,0.93251,558
,,,,0.932517,558
,,,,0.932523,557
,,,,0.93253,557
,,,,0.932537,557
,,,,0.932543,556
,,,,0.93255,556
,,,,0.932556,556
,,,,0.932563,556
,,,,0.93257,556
,,,,0.932576,556
,,,,0.932583,556
,,,,0.932589,556
,,,,0.932596,556
,,,,0.932603,556
,,,,0.932609,556
,,,,0.932616,557
,,,,0.932623,557
,,,,0.932629,558
,,,,0.932636,558
,,,,0.932642,559
,,,,0.932649,559
,,,,0.932656,558
,,,,0.932662,558
,,,,0.932669,558
,,,,0.932676,557
,,,,0.932682,557
,,,,0.932689,558
,,,,0.932695,558
,,,,0.932702,558
,,,,0.932709,558
,,,,0.932715,558
,,,,0.932722,558
,,,,0.932728,558
,,,,0.932735,558
,,,,0.932742,558
,,,,0.932748,558
,,,,0.932755,558
,,,,0.932762,558
,,,,0.932768,558
,,,,0.932775,558
,,,,0.932781,558
,,,,0.932788,557
,,,,0.932795,557
,,,,0.932801,557
,,,,0.932808,557
,,,,0.932815,557
,,,,0.932821,558
,,,,0.932828,558
,,,,0.932834,558
,,,,0.932841,558
,,,,0.932848,558
,,,,0.932854,558
,,,,0.932861,558
,,,,0.932867,558
,,,,0.932874,558
,,,,0.932881,559
,,,,0.932887,559
,,,,0.932894,559
,,,,0.932901,559
,,,,0.932907,559
,,,,0.932914,559
,,,,0.93292,559
,,,,0.932927,559
,,,,0.932934,559
,,,,0.93294,558
,,,,0.932947,558
,,,,0.932954,558
,,,,0.93296,558
,,,,0.932967,557
,,,,0.932973,557
,,,,0.93298,557
,,,,0.932987,557
,,,,0.932993,557
,,,,0.933,557
,,,,0.933006,558
,,,,0.933013,558
,,,,0.93302,558
,,,,0.933026,559
,,,,0.933033,559
,,,,0.93304,559
,,,,0.933046,559
,,,,0.933053,559
,,,,0.933059,559
,,,,0.933066,558
,,,,0.933073,558
,,,,0.933079,558
,,,,0.933086,558
,,,,0.933093,558
,,,,0.933099,558
,,,,0.933106,558
,,,,0.933112,558
,,,,0.933119,558
,,,,0.933126,558
,,,,0.933132,558
,,,,0.933139,558
,,,,0.933146,557
,,,,0.933152,557
,,,,0.933159,557
,,,,0.933165,557
,,,,0.933172,557
,,,,0.933179,557
,,,,0.933185,557
,,,,0.933192,557
,,,,0.933198,557
,,,,0.933205,557
,,,,0.933212,557
,,,,0.933218,557
,,,,0.933225,557
,,,,0.933232,557
,,,,0.933238,557
,,,,0.933245,557
,,,,0.933251,558
,,,,0.933258,558
,,,,0.933265,558
,,,,0.933271,558
,,,,0.933278,558
,,,,0.933285,558
,,,,0.933291,558
,,,,0.933298,557
,,,,0.933304,557
,,,,0.933311,557
,,,,0.933318,557
,,,,0.933324,557
,,,,0.933331,557
,,,,0.933337,557
,,,,0.933344,558
,,,,0.933351,558
,,,,0.933357,558
,,,,0.933364,557
,,,,0.933371,557
,,,,0.933377,558
,,,,0.933384,558
,,,,0.93339,558
,,,,0.933397,558
,,,,0.933404,558
,,,,0.93341,558
,,,,0.933417,559
,,,,0.933424,559
,,,,0.93343,559
,,,,0.933437,559
,,,,0.933443,559
,,,,0.93345,558
,,,,0.933457,558
,,,,0.933463,558
,,,,0.93347,559
,,,,0.933476,559
,,,,0.933483,559
,,,,0.93349,559
,,,,0.933496,559
,,,,0.933503,559
,,,,0.93351,559
,,,,0.933516,559
,,,,0.933523,559
,,,,0.933529,559
,,,,0.933536,559
,,,,0.933543,559
,,,,0.933549,559
,,,,0.933556,559
,,,,0.933563,559
,,,,0.933569,559
,,,,0.933576,559
,,,,0.933582,559
,,,,0.933589,559
,,,,0.933596,558
,,,,0.933602,558
,,,,0.933609,558
,,,,0.933615,558
,,,,0.933622,558
,,,,0.933629,558
,,,,0.933635,558
,,,,0.933642,558
,,,,0.933649,558
,,,,0.933655,558
,,,,0.933662,558
,,,,0.933668,559
,,,,0.933675,559
,,,,0.933682,559
,,,,0.933688,559
,,,,0.933695,559
,,,,0.933702,559
,,,,0.933708,559
,,,,0.933715,559
,,,,0.933721,559
,,,,0.933728,559
,,,,0.933735,559
,,,,0.933741,559
,,,,0.933748,559
,,,,0.933754,559
,,,,0.933761,559
,,,,0.933768,559
,,,,0.933774,559
,,,,0.933781,559
,,,,0.933788,559
,,,,0.933794,559
,,,,0.933801,559
,,,,0.933807,559
,,,,0.933814,559
,,,,0.933821,558
,,,,0.933827,558
,,,,0.933834,558
,,,,0.933841,558
,,,,0.933847,558
,,,,0.933854,558
,,,,0.93386,558
,,,,0.933867,558
,,,,0.933874,558
,,,,0.93388,558
,,,,0.933887,558
,,,,0.933893,558
,,,,0.9339,558
,,,,0.933907,558
,,,,0.933913,558
,,,,0.93392,558
,,,,0.933927,558
,,,,0.933933,558
,,,,0.93394,557
,,,,0.933946,557
,,,,0.933953,557
,,,,0.93396,558
,,,,0.933966,558
,,,,0.933973,558
,,,,0.93398,558
,,,,0.933986,558
,,,,0.933993,558
,,,,0.933999,558
,,,,0.934006,558
,,,,0.934013,558
,,,,0.934019,557
,,,,0.934026,557
,,,,0.934032,558
,,,,0.934039,558
,,,,0.934046,558
,,,,0.934052,559
,,,,0.934059,559
,,,,0.934066,560
,,,,0.934072,560
,,,,0.934079,560
,,,,0.934085,560
,,,,0.934092,560
,,,,0.934099,560
,,,,0.934105,560
,,,,0.934112,560
,,,,0.934119,560
,,,,0.934125,560
,,,,0.934132,560
,,,,0.934138,560
,,,,0.934145,560
,,,,0.934152,560
,,,,0.934158,560
,,,,0.934165,560
,,,,0.934171,560
,,,,0.934178,560
,,,,0.934185,560
,,,,0.934191,560
,,,,0.934198,560
,,,,0.934205,560
,,,,0.934211,560
,,,,0.934218,560
,,,,0.934224,561
,,,,0.934231,561
,,,,0.934238,561
,,,,0.934244,561
,,,,0.934251,561
,,,,0.934258,561
,,,,0.934264,561
,,,,0.934271,561
,,,,0.934277,561
,,,,0.934284,561
,,,,0.934291,561
,,,,0.934297,561
,,,,0.934304,561
,,,,0.93431,561
,,,,0.934317,560
,,,,0.934324,560
,,,,0.93433,560
,,,,0.934337,560
,,,,0.934344,560
,,,,0.93435,560
,,,,0.934357,560
,,,,0.934363,560
,,,,0.93437,560
,,,,0.934377,560
,,,,0.934383,560
,,,,0.93439,560
,,,,0.934397,560
,,,,0.934403,560
,,,,0.93441,560
,,,,0.934416,560
,,,,0.934423,560
,,,,0.93443,560
,,,,0.934436,560
,,,,0.934443,559
,,,,0.934449,559
,,,,0.934456,559
,,,,0.934463,559
,,,,0.934469,559
,,,,0.934476,559
,,,,0.934483,559
,,,,0.934489,559
,,,,0.934496,559
,,,,0.934502,559
,,,,0.934509,559
,,,,0.934516,559
,,,,0.934522,559
,,,,0.934529,559
,,,,0.934536,559
,,,,0.934542,559
,,,,0.934549,558
,,,,0.934555,558
,,,,0.934562,558
,,,,0.934569,558
,,,,0.934575,558
,,,,0.934582,558
,,,,0.934589,558
,,,,0.934595,558
,,,,0.934602,558
,,,,0.934608,558
,,,,0.934615,559
,,,,0.934622,559
,,,,0.934628,559
,,,,0.934635,559
,,,,0.934641,559
,,,,0.934648,559
,,,,0.934655,559
,,,,0.934661,559
,,,,0.934668,559
,,,,0.934675,559
,,,,0.934681,559
,,,,0.934688,558
,,,,0.934694,558
,,,,0.934701,558
,,,,0.934708,559
,,,,0.934714,559
,,,,0.934721,559
,,,,0.934728,559
,,,,0.934734,559
,,,,0.934741,558
,,,,0.934747,558
,,,,0.934754,558
,,,,0.934761,558
,,,,0.934767,557
,,,,0.934774,557
,,,,0.93478,557
,,,,0.934787,557
,,,,0.934794,557
,,,,0.9348,557
,,,,0.934807,557
,,,,0.934814,557
,,,,0.93482,557
,,,,0.934827,557
,,,,0.934833,557
,,,,0.93484,557
,,,,0.934847,557
,,,,0.934853,557
,,,,0.93486,557
,,,,0.934867,557
,,,,0.934873,558
,,,,0.93488,558
,,,,0.934886,558
,,,,0.934893,559
,,,,0.9349,559
,,,,0.934906,560
,,,,0.934913,560
,,,,0.934919,560
,,,,0.934926,560
,,,,0.934933,560
,,,,0.934939,560
,,,,0.934946,559
,,,,0.934953,559
,,,,0.934959,559
,,,,0.934966,559
,,,,0.934972,559
,,,,0.934979,559
,,,,0.934986,559
,,,,0.934992,559
,,,,0.934999,559
,,,,0.935006,558
,,,,0.935012,558
,,,,0.935019,558
,,,,0.935025,558
,,,,0.935032,558
,,,,0.935039,558
,,,,0.935045,558
,,,,0.935052,558
,,,,0.935058,558
,,,,0.935065,558
,,,,0.935072,558
,,,,0.935078,558
,,,,0.935085,558
,,,,0.935092,558
,,,,0.935098,558
,,,,0.935105,559
,,,,0.935111,559
,,,,0.935118,559
,,,,0.935125,559
,,,,0.935131,559
,,,,0.935138,559
,,,,0.935145,559
,,,,0.935151,559
,,,,0.935158,559
,,,,0.935164,558
,,,,0.935171,558
,,,,0.935178,558
,,,,0.935184,558
,,,,0.935191,558
,,,,0.935197,558
,,,,0.935204,558
,,,,0.935211,558
,,,,0.935217,558
,,,,0.935224,558
,,,,0.935231,558
,,,,0.935237,558
,,,,0.935244,558
,,,,0.93525,558
,,,,0.935257,558
,,,,0.935264,558
,,,,0.93527,558
,,,,0.935277,558
,,,,0.935284,558
,,,,0.93529,558
,,,,0.935297,558
,,,,0.935303,558
,,,,0.93531,558
,,,,0.935317,558
,,,,0.935323,559
,,,,0.93533,559
,,,,0.935336,559
,,,,0.935343,559
,,,,0.93535,559
,,,,0.935356,559
,,,,0.935363,559
,,,,0.93537,559
,,,,0.935376,559
,,,,0.935383,558
,,,,0.935389,558
,,,,0.935396,558
,,,,0.935403,559
,,,,0.935409,559
,,,,0.935416,559
