Dx5,Fx5,Dx4,Fx4,Dx3,Fx3,Dx2,Fx2,Dx1.5,Fx1.5,Dx1.2,Fx1.2,Dx1,Fx1,Dx0.875,Fx0.875
,,0.520051,677,,,0.707095,591,0.754633,546,0.778318,531,0.752536,568,0.752207,724
,,0.520128,677,,,0.707124,591,0.754653,546,0.778333,531,0.752548,568,0.752219,724
,,0.520205,678,,,0.707153,591,0.754674,546,0.778349,531,0.752561,568,0.75223,724
,,0.520282,678,,,0.707182,591,0.754694,546,0.778364,531,0.752573,569,0.752241,724
,,0.520359,679,,,0.707211,591,0.754714,546,0.778379,531,0.752585,569,0.752252,724
,,0.520436,680,,,0.707241,591,0.754734,546,0.778395,532,0.752597,569,0.752263,724
,,0.520513,681,,,0.70727,591,0.754755,546,0.77841,532,0.75261,569,0.752274,724
,,0.52059,681,,,0.707299,591,0.754775,546,0.778425,532,0.752622,569,0.752285,724
,,0.520667,681,,,0.707328,591,0.754795,546,0.778441,532,0.752634,569,0.752296,724
,,0.520744,680,,,0.707357,591,0.754815,546,0.778456,532,0.752647,569,0.752307,724
,,0.520821,679,,,0.707387,591,0.754836,546,0.778472,532,0.752659,569,0.752318,724
,,0.520898,678,,,0.707416,591,0.754856,546,0.778487,532,0.752671,569,0.752329,724
,,0.520975,678,,,0.707445,591,0.754876,546,0.778502,533,0.752684,569,0.75234,724
,,0.521052,678,,,0.707474,591,0.754896,546,0.778518,533,0.752696,569,0.752352,724
,,0.521129,678,,,0.707503,591,0.754917,546,0.778533,533,0.752708,568,0.752363,724
,,0.521206,677,,,0.707532,591,0.754937,546,0.778548,533,0.752721,568,0.752374,724
,,0.521283,676,,,0.707562,591,0.754957,546,0.778564,533,0.752733,568,0.752385,724
,,0.52136,676,,,0.707591,591,0.754977,545,0.778579,533,0.752745,568,0.752396,724
,,0.521438,676,,,0.70762,591,0.754998,545,0.778594,533,0.752758,568,0.752407,724
,,0.521515,677,,,0.707649,591,0.755018,545,0.77861,533,0.75277,567,0.752418,724
,,0.521592,678,,,0.707678,591,0.755038,545,0.778625,533,0.752782,567,0.752429,724
,,0.521669,679,,,0.707708,591,0.755058,545,0.778641,533,0.752795,567,0.75244,724
,,0.521746,679,,,0.707737,591,0.755079,545,0.778656,533,0.752807,567,0.752451,724
,,0.521823,679,,,0.707766,591,0.755099,545,0.778671,533,0.752819,566,0.752462,724
,,0.5219,679,,,0.707795,591,0.755119,545,0.778687,533,0.752831,566,0.752474,724
,,0.521977,679,,,0.707824,591,0.755139,545,0.778702,533,0.752844,566,0.752485,724
,,0.522054,680,,,0.707853,591,0.75516,545,0.778717,533,0.752856,566,0.752496,725
,,0.522131,681,,,0.707883,591,0.75518,545,0.778733,533,0.752868,566,0.752507,725
,,0.522208,681,,,0.707912,591,0.7552,545,0.778748,532,0.752881,566,0.752518,725
,,0.522285,681,,,0.707941,591,0.75522,545,0.778763,532,0.752893,566,0.752529,725
,,0.522362,681,,,0.70797,591,0.755241,545,0.778779,532,0.752905,566,0.75254,725
,,0.522439,682,,,0.707999,591,0.755261,546,0.778794,532,0.752918,566,0.752551,725
,,0.522516,682,,,0.708029,591,0.755281,546,0.77881,532,0.75293,566,0.752562,725
,,0.522593,682,,,0.708058,591,0.755301,546,0.778825,532,0.752942,566,0.752573,725
,,0.52267,683,,,0.708087,591,0.755322,546,0.77884,532,0.752955,565,0.752584,725
,,0.522747,684,,,0.708116,592,0.755342,546,0.778856,532,0.752967,565,0.752595,725
,,0.522824,685,,,0.708145,592,0.755362,546,0.778871,532,0.752979,565,0.752607,725
,,0.522901,685,,,0.708175,592,0.755382,546,0.778886,532,0.752992,565,0.752618,726
,,0.522978,685,,,0.708204,592,0.755403,546,0.778902,532,0.753004,565,0.752629,726
,,0.523055,684,,,0.708233,592,0.755423,545,0.778917,532,0.753016,565,0.75264,726
,,0.523132,684,,,0.708262,592,0.755443,545,0.778932,532,0.753029,565,0.752651,726
,,0.523209,685,,,0.708291,592,0.755463,545,0.778948,532,0.753041,565,0.752662,726
,,0.523286,685,,,0.70832,592,0.755484,545,0.778963,532,0.753053,565,0.752673,726
,,0.523363,686,,,0.70835,592,0.755504,545,0.778979,532,0.753065,565,0.752684,726
,,0.52344,686,,,0.708379,592,0.755524,545,0.778994,532,0.753078,565,0.752695,726
,,0.523517,686,,,0.708408,591,0.755544,545,0.779009,532,0.75309,565,0.752706,726
,,0.523594,685,,,0.708437,591,0.755565,545,0.779025,532,0.753102,565,0.752717,726
,,0.523671,685,,,0.708466,591,0.755585,545,0.77904,532,0.753115,565,0.752728,726
,,0.523749,684,,,0.708496,591,0.755605,546,0.779055,532,0.753127,565,0.75274,726
,,0.523826,685,,,0.708525,591,0.755625,546,0.779071,532,0.753139,565,0.752751,726
,,0.523903,685,,,0.708554,590,0.755646,546,0.779086,532,0.753152,565,0.752762,726
,,0.52398,685,,,0.708583,590,0.755666,546,0.779101,532,0.753164,565,0.752773,726
,,0.524057,684,,,0.708612,590,0.755686,546,0.779117,532,0.753176,564,0.752784,726
,,0.524134,684,,,0.708641,590,0.755706,546,0.779132,532,0.753189,564,0.752795,726
,,0.524211,683,,,0.708671,590,0.755727,546,0.779148,532,0.753201,564,0.752806,726
,,0.524288,682,,,0.7087,590,0.755747,547,0.779163,532,0.753213,564,0.752817,726
,,0.524365,683,,,0.708729,590,0.755767,547,0.779178,533,0.753226,564,0.752828,726
,,0.524442,683,,,0.708758,590,0.755787,547,0.779194,533,0.753238,564,0.752839,726
,,0.524519,684,,,0.708787,590,0.755808,547,0.779209,533,0.75325,564,0.75285,726
,,0.524596,684,,,0.708817,590,0.755828,547,0.779224,533,0.753262,564,0.752861,726
,,0.524673,683,,,0.708846,590,0.755848,547,0.77924,533,0.753275,564,0.752873,726
,,0.52475,682,,,0.708875,590,0.755868,547,0.779255,533,0.753287,564,0.752884,726
,,0.524827,682,,,0.708904,590,0.755888,547,0.77927,533,0.753299,564,0.752895,726
,,0.524904,683,,,0.708933,590,0.755909,548,0.779286,534,0.753312,564,0.752906,726
,,0.524981,684,,,0.708962,590,0.755929,548,0.779301,534,0.753324,564,0.752917,726
,,0.525058,684,,,0.708992,590,0.755949,548,0.779317,534,0.753336,564,0.752928,726
,,0.525135,685,,,0.709021,590,0.755969,548,0.779332,534,0.753349,564,0.752939,727
,,0.525212,685,,,0.70905,590,0.75599,548,0.779347,534,0.753361,564,0.75295,727
,,0.525289,685,,,0.709079,590,0.75601,548,0.779363,534,0.753373,564,0.752961,727
,,0.525366,685,,,0.709108,590,0.75603,548,0.779378,534,0.753386,564,0.752972,727
,,0.525443,685,,,0.709138,589,0.75605,548,0.779393,534,0.753398,564,0.752983,727
,,0.52552,686,,,0.709167,589,0.756071,548,0.779409,534,0.75341,565,0.752994,727
,,0.525597,686,,,0.709196,589,0.756091,549,0.779424,534,0.753423,565,0.753006,727
,,0.525674,686,,,0.709225,589,0.756111,549,0.779439,534,0.753435,565,0.753017,728
,,0.525751,686,,,0.709254,589,0.756131,549,0.779455,534,0.753447,565,0.753028,728
,,0.525828,685,,,0.709284,589,0.756152,549,0.77947,534,0.75346,565,0.753039,728
,,0.525905,684,,,0.709313,589,0.756172,549,0.779486,534,0.753472,565,0.75305,728
,,0.525982,683,,,0.709342,589,0.756192,548,0.779501,534,0.753484,566,0.753061,728
,,0.52606,683,,,0.709371,589,0.756212,548,0.779516,534,0.753496,566,0.753072,728
,,0.526137,683,,,0.7094,589,0.756233,548,0.779532,534,0.753509,566,0.753083,728
,,0.526214,683,,,0.709429,589,0.756253,548,0.779547,534,0.753521,566,0.753094,728
,,0.526291,683,,,0.709459,589,0.756273,548,0.779562,534,0.753533,566,0.753105,729
,,0.526368,683,,,0.709488,589,0.756293,547,0.779578,534,0.753546,567,0.753116,729
,,0.526445,683,,,0.709517,589,0.756314,547,0.779593,534,0.753558,567,0.753128,729
,,0.526522,684,,,0.709546,589,0.756334,547,0.779608,534,0.75357,567,0.753139,729
,,0.526599,685,,,0.709575,589,0.756354,546,0.779624,534,0.753583,567,0.75315,729
,,0.526676,686,,,0.709605,589,0.756374,546,0.779639,534,0.753595,567,0.753161,729
,,0.526753,687,,,0.709634,589,0.756395,546,0.779655,534,0.753607,567,0.753172,729
,,0.52683,689,,,0.709663,589,0.756415,546,0.77967,534,0.75362,567,0.753183,729
,,0.526907,690,,,0.709692,589,0.756435,546,0.779685,534,0.753632,567,0.753194,729
,,0.526984,690,,,0.709721,589,0.756455,546,0.779701,534,0.753644,567,0.753205,730
,,0.527061,690,,,0.70975,589,0.756476,546,0.779716,534,0.753657,567,0.753216,730
,,0.527138,690,,,0.70978,589,0.756496,546,0.779731,534,0.753669,567,0.753227,730
,,0.527215,690,,,0.709809,589,0.756516,546,0.779747,534,0.753681,568,0.753238,730
,,0.527292,690,,,0.709838,589,0.756536,546,0.779762,534,0.753694,568,0.753249,730
,,0.527369,690,,,0.709867,589,0.756557,546,0.779777,534,0.753706,568,0.753261,730
,,0.527446,691,,,0.709896,589,0.756577,546,0.779793,534,0.753718,568,0.753272,730
,,0.527523,691,,,0.709926,590,0.756597,546,0.779808,534,0.75373,568,0.753283,730
,,0.5276,690,,,0.709955,590,0.756617,546,0.779824,534,0.753743,568,0.753294,730
,,0.527677,690,,,0.709984,590,0.756638,546,0.779839,534,0.753755,568,0.753305,730
,,0.527754,689,,,0.710013,590,0.756658,546,0.779854,534,0.753767,568,0.753316,730
,,0.527831,690,,,0.710042,590,0.756678,546,0.77987,533,0.75378,568,0.753327,730
,,0.527908,691,,,0.710071,591,0.756698,546,0.779885,533,0.753792,568,0.753338,730
,,0.527985,692,,,0.710101,591,0.756719,546,0.7799,533,0.753804,568,0.753349,730
,,0.528062,692,,,0.71013,591,0.756739,546,0.779916,533,0.753817,568,0.75336,730
,,0.528139,692,,,0.710159,591,0.756759,546,0.779931,533,0.753829,568,0.753371,730
,,0.528216,691,,,0.710188,591,0.756779,546,0.779946,533,0.753841,568,0.753382,729
,,0.528293,690,,,0.710217,591,0.7568,546,0.779962,533,0.753854,568,0.753394,729
,,0.52837,690,,,0.710247,591,0.75682,546,0.779977,533,0.753866,568,0.753405,729
,,0.528448,691,,,0.710276,591,0.75684,546,0.779993,533,0.753878,568,0.753416,729
,,0.528525,691,,,0.710305,591,0.75686,546,0.780008,533,0.753891,568,0.753427,729
,,0.528602,691,,,0.710334,592,0.756881,546,0.780023,533,0.753903,568,0.753438,729
,,0.528679,690,,,0.710363,592,0.756901,546,0.780039,533,0.753915,568,0.753449,729
,,0.528756,689,,,0.710392,592,0.756921,546,0.780054,533,0.753928,568,0.75346,729
,,0.528833,688,,,0.710422,593,0.756941,546,0.780069,533,0.75394,568,0.753471,729
,,0.52891,688,,,0.710451,593,0.756962,546,0.780085,533,0.753952,568,0.753482,729
,,0.528987,689,,,0.71048,593,0.756982,546,0.7801,533,0.753964,569,0.753493,729
,,0.529064,690,,,0.710509,593,0.757002,546,0.780115,532,0.753977,569,0.753504,729
,,0.529141,690,,,0.710538,593,0.757022,546,0.780131,532,0.753989,569,0.753515,729
,,0.529218,689,,,0.710568,593,0.757043,546,0.780146,532,0.754001,569,0.753527,729
,,0.529295,688,,,0.710597,593,0.757063,546,0.780162,532,0.754014,569,0.753538,729
,,0.529372,688,,,0.710626,593,0.757083,546,0.780177,532,0.754026,569,0.753549,729
,,0.529449,688,,,0.710655,593,0.757103,546,0.780192,531,0.754038,569,0.75356,728
,,0.529526,689,,,0.710684,593,0.757124,547,0.780208,531,0.754051,569,0.753571,728
,,0.529603,690,,,0.710714,594,0.757144,547,0.780223,531,0.754063,569,0.753582,728
,,0.52968,691,,,0.710743,594,0.757164,547,0.780238,531,0.754075,569,0.753593,728
,,0.529757,690,,,0.710772,594,0.757184,547,0.780254,531,0.754088,569,0.753604,728
,,0.529834,690,,,0.710801,594,0.757205,548,0.780269,531,0.7541,569,0.753615,728
,,0.529911,690,,,0.71083,594,0.757225,548,0.780284,531,0.754112,569,0.753626,728
,,0.529988,690,,,0.710859,595,0.757245,548,0.7803,531,0.754125,569,0.753637,728
,,0.530065,691,,,0.710889,595,0.757265,548,0.780315,530,0.754137,569,0.753648,728
,,0.530142,691,,,0.710918,595,0.757286,548,0.78033,530,0.754149,569,0.75366,728
,,0.530219,692,,,0.710947,595,0.757306,549,0.780346,530,0.754161,569,0.753671,728
,,0.530296,692,,,0.710976,595,0.757326,549,0.780361,530,0.754174,570,0.753682,727
,,0.530373,691,,,0.711005,595,0.757346,549,0.780377,530,0.754186,570,0.753693,727
,,0.53045,691,,,0.711035,595,0.757367,549,0.780392,530,0.754198,570,0.753704,727
,,0.530527,691,,,0.711064,595,0.757387,549,0.780407,530,0.754211,570,0.753715,727
,,0.530604,691,,,0.711093,595,0.757407,549,0.780423,530,0.754223,570,0.753726,727
,,0.530681,691,,,0.711122,595,0.757427,549,0.780438,530,0.754235,570,0.753737,727
,,0.530759,691,,,0.711151,595,0.757448,549,0.780453,530,0.754248,570,0.753748,727
,,0.530836,691,,,0.71118,595,0.757468,550,0.780469,530,0.75426,570,0.753759,727
,,0.530913,691,,,0.71121,595,0.757488,550,0.780484,530,0.754272,570,0.75377,727
,,0.53099,691,,,0.711239,595,0.757508,550,0.780499,530,0.754285,570,0.753782,727
,,0.531067,690,,,0.711268,596,0.757529,550,0.780515,530,0.754297,570,0.753793,727
,,0.531144,690,,,0.711297,596,0.757549,550,0.78053,530,0.754309,570,0.753804,727
,,0.531221,691,,,0.711326,596,0.757569,550,0.780546,530,0.754322,570,0.753815,727
,,0.531298,691,,,0.711356,596,0.757589,550,0.780561,530,0.754334,570,0.753826,727
,,0.531375,692,,,0.711385,596,0.75761,551,0.780576,530,0.754346,570,0.753837,727
,,0.531452,693,,,0.711414,596,0.75763,551,0.780592,530,0.754359,570,0.753848,727
,,0.531529,693,,,0.711443,596,0.75765,551,0.780607,530,0.754371,570,0.753859,727
,,0.531606,694,,,0.711472,596,0.75767,551,0.780622,530,0.754383,570,0.75387,727
,,0.531683,695,,,0.711501,595,0.75769,551,0.780638,530,0.754395,570,0.753881,727
,,0.53176,696,,,0.711531,595,0.757711,551,0.780653,530,0.754408,570,0.753892,727
,,0.531837,697,,,0.71156,595,0.757731,551,0.780668,530,0.75442,570,0.753903,727
,,0.531914,698,,,0.711589,594,0.757751,551,0.780684,530,0.754432,570,0.753915,727
,,0.531991,699,,,0.711618,594,0.757771,551,0.780699,530,0.754445,571,0.753926,727
,,0.532068,699,,,0.711647,594,0.757792,551,0.780715,530,0.754457,571,0.753937,727
,,0.532145,699,,,0.711677,593,0.757812,551,0.78073,530,0.754469,571,0.753948,727
,,0.532222,698,,,0.711706,593,0.757832,551,0.780745,530,0.754482,571,0.753959,727
,,0.532299,697,,,0.711735,593,0.757852,551,0.780761,530,0.754494,571,0.75397,727
,,0.532376,697,,,0.711764,593,0.757873,551,0.780776,530,0.754506,571,0.753981,727
,,0.532453,697,,,0.711793,593,0.757893,551,0.780791,531,0.754519,571,0.753992,727
,,0.53253,697,,,0.711822,593,0.757913,551,0.780807,531,0.754531,571,0.754003,727
,,0.532607,696,,,0.711852,593,0.757933,551,0.780822,531,0.754543,571,0.754014,727
,,0.532684,696,,,0.711881,593,0.757954,551,0.780837,531,0.754556,571,0.754025,727
,,0.532761,695,,,0.71191,593,0.757974,551,0.780853,531,0.754568,571,0.754036,727
,,0.532838,694,,,0.711939,593,0.757994,551,0.780868,531,0.75458,571,0.754048,727
,,0.532915,694,,,0.711968,593,0.758014,551,0.780884,531,0.754593,571,0.754059,727
,,0.532992,695,,,0.711998,593,0.758035,551,0.780899,531,0.754605,570,0.75407,727
,,0.53307,697,,,0.712027,593,0.758055,551,0.780914,531,0.754617,570,0.754081,727
,,0.533147,697,,,0.712056,593,0.758075,552,0.78093,531,0.754629,570,0.754092,727
,,0.533224,697,,,0.712085,593,0.758095,552,0.780945,531,0.754642,570,0.754103,727
,,0.533301,697,,,0.712114,594,0.758116,552,0.78096,531,0.754654,570,0.754114,727
,,0.533378,696,,,0.712144,594,0.758136,552,0.780976,531,0.754666,570,0.754125,727
,,0.533455,695,,,0.712173,594,0.758156,552,0.780991,531,0.754679,570,0.754136,727
,,0.533532,695,,,0.712202,593,0.758176,552,0.781006,532,0.754691,570,0.754147,727
,,0.533609,695,,,0.712231,593,0.758197,552,0.781022,532,0.754703,570,0.754158,727
,,0.533686,695,,,0.71226,593,0.758217,552,0.781037,532,0.754716,570,0.754169,727
,,0.533763,695,,,0.712289,593,0.758237,552,0.781053,532,0.754728,570,0.754181,727
,,0.53384,694,,,0.712319,593,0.758257,552,0.781068,532,0.75474,570,0.754192,727
,,0.533917,693,,,0.712348,594,0.758278,552,0.781083,532,0.754753,570,0.754203,727
,,0.533994,693,,,0.712377,594,0.758298,552,0.781099,532,0.754765,570,0.754214,727
,,0.534071,694,,,0.712406,594,0.758318,552,0.781114,532,0.754777,570,0.754225,727
,,0.534148,695,,,0.712435,595,0.758338,552,0.781129,532,0.75479,570,0.754236,727
,,0.534225,696,,,0.712465,595,0.758359,552,0.781145,532,0.754802,570,0.754247,727
,,0.534302,696,,,0.712494,595,0.758379,552,0.78116,532,0.754814,570,0.754258,727
,,0.534379,696,,,0.712523,596,0.758399,552,0.781175,532,0.754827,571,0.754269,727
,,0.534456,696,,,0.712552,596,0.758419,552,0.781191,532,0.754839,571,0.75428,727
,,0.534533,696,,,0.712581,597,0.75844,552,0.781206,532,0.754851,571,0.754291,727
,,0.53461,696,,,0.71261,597,0.75846,552,0.781222,532,0.754863,571,0.754302,727
,,0.534687,697,,,0.71264,598,0.75848,552,0.781237,532,0.754876,571,0.754314,727
,,0.534764,698,,,0.712669,598,0.7585,552,0.781252,532,0.754888,571,0.754325,727
,,0.534841,698,,,0.712698,598,0.758521,552,0.781268,532,0.7549,571,0.754336,727
,,0.534918,698,,,0.712727,598,0.758541,552,0.781283,532,0.754913,571,0.754347,727
,,0.534995,697,,,0.712756,598,0.758561,552,0.781298,532,0.754925,571,0.754358,727
,,0.535072,697,,,0.712786,598,0.758581,552,0.781314,532,0.754937,571,0.754369,727
,,0.535149,697,,,0.712815,598,0.758602,552,0.781329,532,0.75495,571,0.75438,727
,,0.535226,697,,,0.712844,598,0.758622,551,0.781344,532,0.754962,571,0.754391,727
,,0.535303,698,,,0.712873,597,0.758642,551,0.78136,533,0.754974,571,0.754402,727
,,0.535381,698,,,0.712902,597,0.758662,551,0.781375,533,0.754987,571,0.754413,727
,,0.535458,698,,,0.712931,597,0.758683,551,0.781391,533,0.754999,571,0.754424,727
,,0.535535,698,,,0.712961,597,0.758703,551,0.781406,533,0.755011,571,0.754436,727
,,0.535612,697,,,0.71299,596,0.758723,551,0.781421,533,0.755024,571,0.754447,727
,,0.535689,697,,,0.713019,596,0.758743,551,0.781437,533,0.755036,571,0.754458,727
,,0.535766,698,,,0.713048,596,0.758764,551,0.781452,533,0.755048,572,0.754469,727
,,0.535843,698,,,0.713077,595,0.758784,551,0.781467,533,0.75506,572,0.75448,727
,,0.53592,698,,,0.713107,595,0.758804,551,0.781483,533,0.755073,572,0.754491,727
,,0.535997,699,,,0.713136,595,0.758824,551,0.781498,533,0.755085,572,0.754502,727
,,0.536074,699,,,0.713165,595,0.758845,551,0.781513,533,0.755097,572,0.754513,726
,,0.536151,700,,,0.713194,595,0.758865,551,0.781529,533,0.75511,572,0.754524,726
,,0.536228,700,,,0.713223,594,0.758885,551,0.781544,533,0.755122,572,0.754535,726
,,0.536305,700,,,0.713253,594,0.758905,551,0.78156,533,0.755134,572,0.754546,726
,,0.536382,701,,,0.713282,594,0.758926,551,0.781575,533,0.755147,572,0.754557,726
,,0.536459,702,,,0.713311,594,0.758946,551,0.78159,533,0.755159,572,0.754569,726
,,0.536536,703,,,0.71334,595,0.758966,550,0.781606,533,0.755171,572,0.75458,726
,,0.536613,704,,,0.713369,595,0.758986,550,0.781621,533,0.755184,571,0.754591,726
,,0.53669,704,,,0.713398,595,0.759007,550,0.781636,533,0.755196,571,0.754602,726
,,0.536767,704,,,0.713428,595,0.759027,550,0.781652,533,0.755208,571,0.754613,726
,,0.536844,704,,,0.713457,595,0.759047,550,0.781667,533,0.755221,571,0.754624,726
,,0.536921,704,,,0.713486,595,0.759067,550,0.781682,533,0.755233,571,0.754635,726
,,0.536998,704,,,0.713515,595,0.759088,549,0.781698,533,0.755245,571,0.754646,726
,,0.537075,705,,,0.713544,595,0.759108,549,0.781713,532,0.755258,571,0.754657,726
,,0.537152,705,,,0.713574,595,0.759128,549,0.781729,532,0.75527,571,0.754668,726
,,0.537229,704,,,0.713603,595,0.759148,549,0.781744,533,0.755282,571,0.754679,726
,,0.537306,703,,,0.713632,595,0.759169,549,0.781759,533,0.755294,571,0.75469,726
,,0.537383,702,,,0.713661,595,0.759189,549,0.781775,533,0.755307,571,0.754702,726
,,0.53746,701,,,0.71369,595,0.759209,549,0.78179,533,0.755319,571,0.754713,726
,,0.537537,700,,,0.713719,596,0.759229,549,0.781805,533,0.755331,571,0.754724,726
,,0.537614,700,,,0.713749,596,0.75925,550,0.781821,533,0.755344,572,0.754735,726
,,0.537692,700,,,0.713778,596,0.75927,550,0.781836,533,0.755356,572,0.754746,726
,,0.537769,700,,,0.713807,596,0.75929,550,0.781851,533,0.755368,572,0.754757,726
,,0.537846,700,,,0.713836,595,0.75931,550,0.781867,533,0.755381,572,0.754768,726
,,0.537923,699,,,0.713865,595,0.759331,550,0.781882,533,0.755393,572,0.754779,726
,,0.538,699,,,0.713895,595,0.759351,550,0.781898,533,0.755405,572,0.75479,726
,,0.538077,700,,,0.713924,595,0.759371,550,0.781913,533,0.755418,572,0.754801,726
,,0.538154,701,,,0.713953,595,0.759391,550,0.781928,533,0.75543,572,0.754812,725
,,0.538231,702,,,0.713982,595,0.759412,550,0.781944,533,0.755442,572,0.754823,725
,,0.538308,702,,,0.714011,595,0.759432,550,0.781959,533,0.755455,572,0.754835,725
,,0.538385,703,,,0.71404,595,0.759452,550,0.781974,533,0.755467,572,0.754846,725
,,0.538462,702,,,0.71407,595,0.759472,550,0.78199,533,0.755479,572,0.754857,725
,,0.538539,701,,,0.714099,595,0.759492,550,0.782005,533,0.755492,572,0.754868,725
,,0.538616,701,,,0.714128,595,0.759513,550,0.78202,533,0.755504,572,0.754879,725
,,0.538693,701,,,0.714157,595,0.759533,550,0.782036,533,0.755516,572,0.75489,725
